@relation data/M_multi_metrics_PDE.csv-weka.filters.unsupervised.attribute.Remove-R1

@attribute ck_oo_numberOfPrivateMethods numeric
@attribute LDHH_lcom numeric
@attribute LDHH_fanIn numeric
@attribute numberOfNonTrivialBugsFoundUntil: numeric
@attribute WCHU_numberOfPublicAttributes numeric
@attribute WCHU_numberOfAttributes numeric
@attribute CvsWEntropy numeric
@attribute LDHH_numberOfPublicMethods numeric
@attribute WCHU_fanIn numeric
@attribute LDHH_numberOfPrivateAttributes numeric
@attribute CvsEntropy numeric
@attribute LDHH_numberOfPublicAttributes numeric
@attribute WCHU_numberOfPrivateMethods numeric
@attribute WCHU_numberOfMethods numeric
@attribute ck_oo_numberOfPublicAttributes numeric
@attribute ck_oo_noc numeric
@attribute numberOfCriticalBugsFoundUntil: numeric
@attribute ck_oo_wmc numeric
@attribute LDHH_numberOfPrivateMethods numeric
@attribute WCHU_numberOfPrivateAttributes numeric
@attribute CvsLogEntropy numeric
@attribute WCHU_noc numeric
@attribute LDHH_numberOfAttributesInherited numeric
@attribute WCHU_wmc numeric
@attribute ck_oo_fanOut numeric
@attribute ck_oo_numberOfLinesOfCode numeric
@attribute ck_oo_numberOfAttributesInherited numeric
@attribute ck_oo_numberOfMethods numeric
@attribute ck_oo_dit numeric
@attribute ck_oo_fanIn numeric
@attribute LDHH_noc numeric
@attribute WCHU_dit numeric
@attribute ck_oo_lcom numeric
@attribute WCHU_numberOfAttributesInherited numeric
@attribute ck_oo_rfc numeric
@attribute LDHH_wmc numeric
@attribute LDHH_numberOfAttributes numeric
@attribute LDHH_numberOfLinesOfCode numeric
@attribute WCHU_fanOut numeric
@attribute WCHU_lcom numeric
@attribute ck_oo_cbo numeric
@attribute WCHU_rfc numeric
@attribute ck_oo_numberOfAttributes numeric
@attribute numberOfHighPriorityBugsFoundUntil: numeric
@attribute ck_oo_numberOfPrivateAttributes numeric
@attribute numberOfMajorBugsFoundUntil: numeric
@attribute WCHU_numberOfPublicMethods numeric
@attribute LDHH_dit numeric
@attribute WCHU_cbo numeric
@attribute CvsLinEntropy numeric
@attribute WCHU_numberOfMethodsInherited numeric
@attribute numberOfBugsFoundUntil: numeric
@attribute LDHH_fanOut numeric
@attribute LDHH_numberOfMethodsInherited numeric
@attribute LDHH_rfc numeric
@attribute ck_oo_numberOfMethodsInherited numeric
@attribute ck_oo_numberOfPublicMethods numeric
@attribute LDHH_cbo numeric
@attribute WCHU_numberOfLinesOfCode numeric
@attribute CvsExpEntropy numeric
@attribute LDHH_numberOfMethods numeric
@attribute class {buggy,clean}

@data
4,0.001849,0.000943,3,0,0,0.064858,0,1.01,0,12.5129,0,2.02,2.02,0,0,0,35,0.001557,0,0.33012,0,0,3.14,18,111,0,5,1,1,0,0,10,0,61,0.002674,0,0.010793,2.02,2.07,19,4.17,0,0,0,0,0,0,1.01,0.030439,1.01,5,0.003345,0.001646,0.005211,6,1,0.00248,6.34,0.048495,0.00195,clean
0,0,0,0,0,0,0.009415,0,0,0,2.90397,0,0,0,0,0,0,5,0,0,0.089543,0,0,0,0,22,1,2,2,2,0,0,1,0,8,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0.012007,1.01,1,0,0.001646,0,10,2,0,0,0.034256,0,clean
0,0,0,2,0,0,0.00234,0,0,0,2.97312,0,0,0,0,0,0,11,0,0,0.09279,0,0,0,8,53,1,6,3,1,0,0,15,0,26,0,0,0.005851,0,0,9,1.01,1,0,0,0,0,0,0,0.012583,1.01,2,0,0.001422,0.00114,41,2,0,2.03,0.034972,0,clean
16,0.007716,0.00086,11,0,2.03,0.1339,0,1.01,0.003675,21.326,0,3.03,6.06,0,0,0,118,0.005379,2.02,0.606667,0,0.001986,9.32,36,520,2,33,5,8,0,0,528,1.01,276,0.012071,0.00357,0.029712,5.09,7.86,43,11.62,10,0,9,1,0,0,6.1,0.068983,5.37,17,0.010042,0.01045,0.01618,72,7,0.011331,14.3,0.143122,0.008509,clean
0,0,0.002119,0,0,0,0.004287,0,2.03,0,6.41569,0,0,0,0,1,0,7,0,0,0.169334,0,0,0,0,22,1,6,3,9,0,0,15,0,13,0,0,0.004997,0,0,9,0,1,0,1,0,0,0,2.03,0.016324,3.05,0,0,0.006233,0,19,6,0.00222,1.01,0.034357,0,clean
0,0,0,1,0,0,0.007372,0,0,0,14.2096,0,0,0,0,0,0,1,0,0,0.350393,0,0.004911,0,2,7,0,1,1,0,0,0,0,5.15,4,0,0,0.003097,0,0,2,0,0,0,0,0,0,0,0,0.025328,0,1,0,0,0,0,1,0,3.03,0.012831,0,clean
0,0,0,3,0,0,0.015856,0,0,0,4.56949,0,0,0,0,0,0,5,0,0,0.143157,0,0,0,0,18,3,5,1,1,0,0,10,0,5,0,0,0,0,0,1,0,4,0,4,0,0,0,0,0.018997,0,3,0,0,0,10,5,0,0,0.046836,0,clean
6,0,0.000732,2,0,1.01,0.032133,0,1.01,0.000619,12.3915,0,0,0,0,0,0,16,0,1.01,0.302879,0,0,1.03,9,390,0,8,1,2,0,0,28,0,53,0.000842,0.0006,0.006459,2.02,0,11,3.05,4,0,4,0,0,0,3.03,0.023141,0,2,0.003747,0,0.002387,0,1,0.004811,3.06,0.03448,0,clean
0,0,0,2,0,1.01,0.004493,0,0,0.000835,8.69863,0,0,0,0,0,0,3,0,1.01,0.231362,0,0,0,2,16,0,3,1,1,0,0,3,0,8,0,0.000904,0,0,0,3,1.01,3,0,3,0,0,0,0,0.022461,0,2,0,0,0.000805,0,3,0,0,0.044427,0,clean
2,0,0,2,0,0,0.037414,0,0,0,7.67578,0,0,0,0,0,0,44,0,0,0.227349,0,0,2.02,13,105,0,4,1,1,0,0,6,0,56,0.003935,0,0.0059,0,0,14,2.02,1,0,1,0,0,0,0,0.027823,1.01,3,0,0.001646,0.001798,6,2,0,2.12,0.066976,0,clean
0,0,0,1,0,0,0.000549,0,0,0,1.76682,0,0,0,0,0,0,5,0,0,0.061715,0,0,0,1,41,0,4,1,1,0,0,6,0,8,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0.010097,0,1,0,0,0,0,2,0,0,0.033928,0,clean
3,0,0,0,0,0,0.005482,0,0,0,4.68802,0,0,0,0,0,0,17,0,0,0.13759,0,0,0,7,70,2,12,1,3,0,0,66,0,47,0,0,0.004532,0,0,10,0,2,0,2,0,0,0,0,0.016333,1.01,0,0,0.001646,0,9,9,0,1.01,0.037315,0,clean
2,0.003487,0,4,0,1.01,0.048885,0,0,0.001571,8.77144,0,3.04,3.04,0,0,0,14,0.002921,1.01,0.249935,0,0,3.09,5,70,0,5,1,1,0,2.02,10,0,29,0.004032,0.001292,0.005004,3.05,3.17,6,3.21,2,0,2,0,0,0.002205,3.05,0.027205,2.06,5,0.004897,0.002769,0.003981,0,3,0.005458,4.64,0.048936,0.003851,clean
7,0.000782,0,5,0,2.13,0.06336,0.000828,0,0.0006,17.6161,0,1.02,1.03,0,0,1,54,0.000741,1.03,0.478782,0,0.001986,2.07,16,239,0,20,3,1,0,0,190,1.01,123,0.002778,0.001368,0.010133,3.03,1.63,17,4.25,7,1,7,2,1.01,0,3.03,0.049793,3.04,7,0.005213,0.005131,0.005297,21,12,0.005069,6.09,0.103828,0.000845,clean
0,0,0,1,0,0,0.001207,0,0,0,4.30172,0,0,0,0,0,0,7,0,0,0.122757,0,0,0,1,18,0,3,1,1,0,0,3,0,7,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0.014083,0,1,0,0,0,0,1,0,0,0.034415,0,buggy
0,0,0,0,0,0,0.002534,0,0,0,4.70143,0,0,0,0,0,0,6,0,0,0.130576,0,0,0,3,18,1,5,3,1,0,0,10,0,10,0,0,0,0,0,4,0,2,0,2,0,0,0,0,0.014013,1.02,0,0,0.001646,0,32,5,0,0,0.031376,0,clean
0,0.001949,0,1,0,0,0.026943,0.002033,0,0,8.42497,0,0,1.01,0,0,0,23,0,0,0.243099,0,0.0074,1.01,10,64,17,12,5,1,0,0,66,3.12,59,0.001991,0,0.003406,0,1.11,11,1.09,2,0,2,0,1.01,0,0,0.027355,9.7,2,0,0.02087,0.001976,208,12,0,2.07,0.053262,0.00211,clean
5,0,0,4,0,0,0.008638,0,0,0,7.65733,0,0,0,0,0,0,22,0,0,0.224651,0,0,2.03,8,92,1,8,2,0,0,0,28,0,70,0.003518,0,0.00844,3.03,0,8,3.12,1,0,1,3,0,0,3.03,0.025988,0,4,0.008315,0,0.005301,13,1,0.008774,3.13,0.050405,0,buggy
0,0,0,0,0,0,0.005043,0,0,0,3.30831,0,0,0,0,0,0,6,0,0,0.096281,0,0.0074,0,2,15,28,5,5,0,0,0,10,3.12,10,0,0,0,1.01,0,2,0,1,0,1,0,0,0,1.01,0.011635,9.59,0,0.002051,0.02087,0,247,4,0.002346,0,0.031038,0,clean
0,0,0,1,0,0,0.000324,0,0,0,1.76682,0,0,0,0,0,0,5,0,0,0.061715,0,0,0,1,16,0,4,1,1,0,0,6,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.010097,0,1,0,0,0,6,4,0,0,0.033928,0,clean
0,0,0,3,0,0,0.00518,0,0,0,3.82071,0,0,0,0,0,0,15,0,0,0.112153,0,0,2.03,3,49,1,7,2,1,0,0,21,0,20,0.002141,0,0.00659,1.01,0,4,2.04,5,0,5,0,0,0,1.01,0.013405,0,3,0.00094,0,0.002052,36,5,0.001114,3.05,0.031977,0,clean
7,0.000506,0,4,0,0,0.095054,0,0,0,12.6447,0,0,1.01,0,0,0,33,0,0,0.372343,0,0,1.02,12,196,0,15,1,2,0,0,105,0,109,0.000627,0,0.015863,1.01,1.14,12,2.07,6,0,5,0,0,0,1.01,0.046846,1.01,4,0.002006,0.001646,0.00226,6,5,0.001619,4.14,0.114264,0.00063,buggy
0,0.001741,0.002345,7,0,3.03,0.0697,0.001699,3.04,0.0005,12.0569,0,2.04,3.1,0,2,0,12,0.000999,1.01,0.295255,2.02,0.034517,7.34,3,45,11,11,1,6,0.001004,0,55,9.16,30,0.004587,0.001303,0.004943,4.08,4.39,9,8.72,1,1,0,1,3.04,0,5.12,0.022714,0,7,0.002745,0,0.005103,0,6,0.003897,9.32,0.034431,0.001897,clean
1,0,0,4,0,0,0.051834,0,0,0,9.50905,0,0,0,0,0,0,19,0,0,0.315169,0,0,1.03,6,85,0,7,2,1,0,0,21,0,42,0.004689,0,0.020734,0,0,7,3.06,4,0,4,0,0,0,0,0.04983,0,4,0,0,0.014411,8,5,0,4.21,0.153264,0,clean
0,0.004553,0,0,0,0,0.014669,0.004112,0,0,4.41258,0,0,2.02,0,0,0,7,0,0,0.138856,0,0.00651,2.02,2,21,110,7,5,1,0,0,21,3.25,11,0.004539,0,0.004641,1.02,2.12,3,2.04,1,0,1,0,2.02,0,1.02,0.018583,5.9,1,0.002417,0.011445,0.004604,409,7,0.00248,2.12,0.046384,0.004809,clean
0,0,0,1,0,0,0.000442,0,0,0,1.50465,0,0,0,0,0,0,2,0,0,0.041832,0,0,0,1,6,1,2,2,2,0,0,1,0,3,0,0,0,1.01,0,3,1.01,0,0,0,0,0,0,1.01,0.004125,0,1,0.002143,0,0.001976,14,1,0.00212,0,0.004336,0,clean
4,0.007614,0,6,0,2.03,0.111078,0.000687,0,0.000608,12.4581,0,2.04,4.1,0,0,0,47,0.005322,1.02,0.370047,0,0.000726,6.38,18,170,9,12,2,1,0,0,66,1.01,89,0.015281,0.001698,0.019894,5.16,4.74,19,6.66,1,0,0,1,1.02,0,5.16,0.046993,10.17,7,0.013538,0.015316,0.015536,35,2,0.014617,8.27,0.123234,0.008216,buggy
0,0,0,0,0,0,0.006935,0,0,0,5.99576,0,0,0,1,0,0,4,0,0,0.176426,0,0,0,5,19,1,2,3,1,0,0,1,0,12,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0.020821,1.01,1,0,0.001646,0,13,1,0,0,0.044566,0,clean
0,0.000405,0,1,0,0,0.003864,0.000407,0,0,2.97312,0,0,1.02,0,0,0,3,0,0,0.09279,0,0.001959,1.02,2,9,5,3,2,1,0,0,3,2.06,5,0.000866,0,0.000854,1.02,1.03,3,1.04,0,0,0,0,1.02,0,1.02,0.012583,2.31,1,0.001234,0.001633,0.00114,21,3,0.001332,1.06,0.034972,0.000715,clean
0,0.012406,0.001776,6,0,1.01,0.04594,0.0007,2.02,0.000866,18.4091,0,2.02,3.03,0,0,1,22,0.012428,1.01,0.522088,0,0,5.05,12,110,0,9,2,1,0,0,36,0,52,0.023471,0.000525,0.031997,6.06,3.26,13,8.29,11,0,7,1,1.01,0,6.08,0.063426,0,7,0.018882,0,0.026844,8,8,0.020287,8.52,0.170188,0.013308,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,22,0,5,2,2,0,0,10,0,11,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,5,0,0,0,0,clean
0,0,0,1,0,1.01,0.004737,0,0,0.000835,7.72196,0,0,0,0,0,0,3,0,1.01,0.198359,0,0,0,2,15,0,3,2,1,0,0,3,0,8,0,0.000904,0,0,0,3,1.01,3,0,3,0,0,0,0,0.017775,0,1,0,0,0.000805,8,3,0,0,0.034375,0,clean
2,0.008165,0.010684,10,0,1.01,0.174071,0.006091,9.18,0.001202,24.0348,0,4.04,7.15,0,2,1,136,0.005019,1.01,0.617363,0,0,13.73,26,484,8,49,5,23,0,0,1176,0,237,0.015054,0.001026,0.020457,8.13,13.36,48,14.25,5,0,4,1,6.1,0,15.3,0.052749,6.17,12,0.01242,0.007636,0.014896,40,40,0.022812,15.88,0.070944,0.009493,clean
1,0,0,3,0,0,0.013962,0,0,0,6.80521,0,0,0,0,1,0,10,0,0,0.201654,0,0,0,4,37,0,8,1,4,0,0,28,0,27,0,0,0.008286,2.03,0,8,2.03,1,0,0,0,0,0,2.03,0.024297,0,3,0.006002,0,0.005755,6,2,0.006198,2.04,0.05481,0,buggy
0,0,0,0,0,0,0.00015,0,0,0,1.76682,0,0,0,1,0,0,4,0,0,0.061715,0,0,0,2,11,0,4,1,2,0,0,6,0,6,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0.010097,0,1,0,0,0,9,4,0,0,0.033928,0,clean
3,0,0,0,0,0,0.005398,0,0,0,5.36933,0,0,0,0,0,0,22,0,0,0.147436,0,0,0,3,115,0,7,1,1,0,0,21,0,39,0,0,0.004997,0,0,3,0,2,0,2,0,0,0,0,0.015487,0,0,0,0,0,0,4,0,1.03,0.034436,0,clean
7,0,0.000807,0,0,1.04,0.017749,0,1.01,0.000835,10.3221,0,0,0,0,0,0,35,0,1.04,0.269015,0,0.001986,0,7,152,0,17,3,0,0,0,136,1.01,72,0,0.000904,0.007274,2.02,0,7,2.04,5,0,5,0,0,0,3.03,0.024595,3.04,1,0.002692,0.005131,0.002514,21,10,0.003073,3.12,0.042657,0,clean
0,0.000751,0,3,0,0,0.007697,0,0,0,3.82133,0,0,1.02,0,5,0,3,0,0,0.110934,0,0.001175,1.02,1,12,5,2,2,0,0,0,1,1.01,5,0.00075,0,0.000751,1.01,1.05,1,1.04,2,0,0,0,0,0,1.01,0.013258,2.02,3,0.000841,0.002706,0.000759,12,1,0.001,1.06,0.034271,0.000828,clean
0,0.000512,0.000758,2,0,0,0.01023,0.000513,1.01,0,5.99307,0,0,1.02,0,0,0,12,0,0,0.159009,0,0.000966,1.06,3,32,3,9,6,3,0,1.01,36,1.01,16,0.000932,0,0.000907,1.03,1.15,6,1.09,2,0,2,0,1.01,0.000983,2.04,0.015403,3.06,2,0.000829,0.005014,0.00096,81,7,0.00164,1.16,0.031456,0.000699,clean
0,0,0,1,0,0,0.036912,0,0,0,4.33338,0,0,0,0,0,0,10,0,0,0.13686,0,0,0,7,50,3,6,4,1,0,0,15,0,30,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0.018535,1.01,1,0,0.002598,0,51,3,0,0,0.047507,0,clean
5,0.00289,0,3,0,0,0.025608,0.00126,0,0,14.5859,0,1.04,2.08,0,0,0,13,0.00132,0,0.394849,0,0,2.1,6,71,0,11,2,1,0,2.02,55,0,42,0.003243,0,0.010379,3.05,2.52,7,4.34,1,0,0,0,1.03,0.003282,3.05,0.038195,9.19,7,0.003411,0.014821,0.004893,28,4,0.003448,8.51,0.057889,0.003214,clean
10,0.006155,0,2,0,1.01,0.116717,0.002434,0,0.002243,8.16874,0,2.07,2.08,0,0,1,58,0.006489,1.01,0.282248,0,0,3.15,15,236,1,30,3,0,0,0,435,0,96,0.014838,0.002124,0.019511,2.04,4.04,15,2.31,1,0,1,2,1.01,0,2.04,0.046786,1.01,3,0.006493,0.002598,0.00663,72,11,0.007295,4.89,0.147652,0.006712,clean
2,0.002264,0,2,1.01,1.01,0.043105,0,0,0,5.02919,0.001215,1.01,1.01,1,0,0,8,0.00236,0,0.157739,0,0,0,2,34,0,4,1,1,0,0,6,0,17,0,0.001995,0.007219,1.01,1.04,3,1.04,1,0,0,0,0,0,1.01,0.02102,0,3,0.002203,0,0.002248,6,2,0.002537,2.25,0.052183,0.002453,clean
8,0,0,5,0,0,0.046914,0,0,0,7.66405,0,0,0,0,0,0,48,0,0,0.224176,0,0,1.02,18,125,0,10,2,2,0,0,45,0,80,0.001669,0,0.006676,0,0,20,0,1,0,1,0,0,0,0,0.025925,2.03,6,0,0.003625,0,11,2,0,2.12,0.052152,0,clean
0,0.001733,0,2,0,0,0.009172,0,0,0,3.22666,0,1.01,1.01,0,0,0,7,0.001617,0,0.1026,0,0,1.01,3,19,0,2,2,0,0,1.01,1,0,18,0.00193,0,0.006883,1.01,1.02,3,1.01,0,0,0,2,0,0,1.01,0.014206,1.02,2,0.00184,0.001721,0.00191,8,2,0.001913,2.02,0.038552,0.00182,clean
0,0.000751,0,2,0,0,0.010189,0.000845,0,0,3.18664,0,0,1.01,0,0,0,5,0,0,0.095785,0,0.001175,1.01,2,22,5,5,2,1,0,1.01,10,1.01,8,0.00075,0,0.000751,0,1.04,3,1.01,0,0,0,0,1.01,0,0,0.012297,2.06,2,0,0.002706,0.000759,12,4,0,1.03,0.034176,0.000828,clean
2,0,0,1,0,0,0.005175,0,0,0,3.27147,0,0,0,0,0,0,10,0,0,0.103547,0,0,0,6,46,0,5,1,2,0,0,10,0,23,0,0,0.004997,2.02,0,8,1.01,1,0,1,0,0,0,2.02,0.014222,0,2,0.005446,0,0.001976,6,3,0.005559,1.01,0.038264,0,clean
1,0.005671,0.004022,5,0,1.01,0.115525,0.004467,2.02,0.002243,14.4493,0,2.02,3.06,0,0,0,68,0.004113,1.01,0.391226,0,0,3.26,18,228,13,18,5,3,0,0,153,0,150,0.006127,0.002124,0.011166,5.11,3.91,19,4.48,7,0,3,0,2.02,0,5.11,0.038522,5.07,5,0.01026,0.008114,0.006976,115,13,0.010916,5.81,0.065873,0.006271,buggy
1,0.004179,0.000792,3,0,0,0.037039,0.002774,1.01,0,11.6432,0,1.01,3.04,0,0,0,21,0.001697,0,0.331159,0,0,3.07,14,95,0,8,2,2,0,2.02,28,0,48,0.004311,0,0.013937,3.04,3.22,15,6.19,2,0,1,0,2.02,0.002992,3.04,0.03557,6.14,8,0.005743,0.010661,0.008959,29,5,0.005811,7.56,0.059211,0.004505,clean
0,0,0,0,0,0,0.00364,0.001371,0,0,4.40164,0,0,0,0,0,0,13,0,0,0.129826,0,0,0,7,39,4,5,3,2,0,0,10,0,19,0,0,0.004997,0,0,8,0,0,0,0,0,1.01,0,0,0.015603,0,2,0,0,0,21,2,0,1.02,0.03638,0,clean
1,0,0,0,0,0,0.005149,0,0,0,3.05459,0,0,0,0,0,0,4,0,0,0.103073,0,0,0,3,45,0,3,1,2,0,0,3,0,8,0,0,0.004997,0,0,5,0,0,0,0,0,0,0,0,0.015822,0,1,0,0,0,6,2,0,1.04,0.048942,0,clean
0,0,0,0,0,0,0.001048,0,0,0,1.76682,0,0,0,0,0,0,17,0,0,0.061715,0,0,0,1,57,0,5,1,0,0,0,10,0,15,0,0,0.004997,0,0,1,0,3,0,2,0,0,0,0,0.010097,0,1,0,0,0,0,5,0,1.04,0.033928,0,clean
0,0.001671,0.000986,2,0,2.02,0.015136,0.001814,1.01,0.002273,12.6847,0,0,2.04,0,0,0,5,0,2.02,0.324998,0,0.000762,2.06,2,20,0,5,1,2,0,1.01,10,1.01,9,0.001739,0.002354,0.00659,3.03,2.17,3,2.04,1,0,1,0,2.04,0,3.04,0.027819,2.05,2,0.003516,0.002409,0.001411,6,5,0.002949,3.15,0.039889,0.001888,clean
4,0.000725,0,2,0,2.06,0.025564,0,0,0.000752,8.67717,0,1.01,1.01,0,0,0,24,0.000784,1.01,0.231637,0,0.001986,1.01,13,121,0,14,3,1,0,0,91,1.01,68,0.000785,0.001659,0.008038,2.02,1.14,14,3.17,2,1,2,1,0,0,2.02,0.022577,3.04,2,0.002692,0.005131,0.003263,21,10,0.002212,4.45,0.042604,0.000779,clean
2,0,0,4,0,0,0.066557,0,0,0,12.4038,0,0,0,0,2,0,127,0,0,0.317891,0,0.001986,2.04,19,396,2,31,5,3,0,0,465,1.01,181,0.001209,0,0.007311,1.01,0,22,3.04,7,0,1,0,0,0,1.01,0.02729,5.37,5,0.002006,0.01045,0.003909,73,11,0.001619,3.6,0.040021,0,clean
1,0,0,3,0,2.04,0.015777,0,0,0.001228,10.5501,0,0,0,0,0,0,7,0,1.01,0.28857,0,0,2.02,4,32,0,5,1,1,0,0,10,0,20,0.003055,0.002387,0.007887,1.01,0,5,3.1,1,0,1,0,0,0,1.01,0.030389,0,4,0.002051,0,0.003879,0,4,0.002346,3.14,0.068374,0,clean
0,0,0,2,0,0,0.00425,0,0,0,3.10682,0,0,0,0,0,0,1,0,0,0.101533,0,0,0,1,34,0,1,1,1,0,0,0,0,4,0,0,0.007219,0,0,2,1.01,0,0,0,0,0,0,0,0.014729,0,2,0,0,0.002248,0,1,0,2.3,0.042149,0,buggy
0,0,0.001237,0,0,0,0.007106,0.000619,1.02,0,5.82082,0,0,0,0,0,0,7,0,0,0.156835,0,0,0,0,20,0,6,1,5,0,0,15,0,7,0,0,0,0,0,5,0,4,0,4,0,1.02,0,1.02,0.015824,1.01,0,0,0.001646,0,6,2,0.001305,0,0.034363,0,clean
4,0,0.000933,1,0,0,0.012703,0,1.01,0,6.41569,0,0,0,0,0,0,20,0,0,0.169334,0,0,0,4,88,0,9,3,0,0,0,36,0,41,0,0,0,0,0,4,0,4,0,4,0,0,0,1.01,0.016324,1.01,1,0,0.001646,0,23,5,0.000909,0,0.034357,0,clean
1,0,0,0,0,0,0.000224,0,0,0,1.76682,0,0,0,0,0,0,3,0,0,0.061715,0,0,0,2,12,0,3,1,1,0,0,3,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.010097,0,1,0,0,0,6,2,0,0,0.033928,0,clean
1,0,0,0,0,0,0.002606,0,0,0,3.17095,0,0,0,0,0,0,23,0,0,0.098286,0,0,0,2,89,0,10,1,1,0,0,45,0,32,0,0,0,0,0,3,0,7,0,5,0,0,0,0,0.013117,0,0,0,0,0,6,9,0,0,0.035415,0,clean
0,0.001664,0.002993,3,0,0,0.022224,0.001685,4.04,0,11.9584,0,0,1.01,0,0,0,17,0,0,0.331568,0,0.001986,3.04,6,83,1,12,5,3,0,0,66,1.01,41,0.005938,0,0.006895,2.02,1.11,9,4.11,4,0,4,0,1.01,0,4.04,0.036384,5.11,4,0.003362,0.007574,0.006955,78,12,0.005852,3.31,0.083518,0.001757,buggy
0,0.000725,0,3,0,2.02,0.012041,0.0007,0,0.001306,11.3834,0,0,1.01,0,0,0,7,0,2.02,0.294949,0,0,2.03,3,19,0,5,3,1,0,0,10,0,12,0.001523,0.001364,0.00239,3.05,1.05,4,4.12,2,0,2,0,1.01,0,3.05,0.026105,4.1,3,0.003824,0.003821,0.004043,32,5,0.003524,3.14,0.039796,0.000779,buggy
0,0,0,0,0,0,0.033663,0,0,0,4.43166,0,0,0,0,0,0,16,0,0,0.125048,0,0,0,5,84,11,5,3,1,0,0,10,0,26,0,0,0.004997,3.03,0,5,0,0,0,0,0,0,0,3.03,0.014065,1.01,0,0.007826,0.001646,0,23,2,0.008312,1.05,0.034296,0,buggy
0,0,0,0,0,0,0.014477,0,0,0,5.2122,0,0,0,0,2,0,13,0,0,0.169698,0,0,1.02,7,39,2,4,2,0,0,0,6,0,32,0.003981,0,0.007921,1.01,0,7,1.06,0,0,0,0,0,0,1.01,0.024863,0,2,0.003322,0,0.003688,7,0,0.004127,2.1,0.074601,0,clean
0,0,0.007307,1,0,0,0.003693,0,3.04,0,7.47927,0,0,0,0,1,0,8,0,0,0.194515,0,0,0,0,30,0,6,1,6,0,0,15,0,13,0,0,0,0,0,6,0,1,0,1,0,0,0,3.04,0.017889,1.01,1,0,0.001646,0,6,3,0.008145,0,0.034528,0,clean
0,0.001949,0.010463,3,0,0,0.040737,0.002033,8.1,0,10.9347,0,0,1.01,0,2,0,16,0,0,0.29316,0,0,3.05,5,45,4,7,3,15,0,0,21,0,27,0.003674,0,0.004525,1.02,1.06,20,3.06,2,0,2,0,1.01,0,9.12,0.027831,4.1,3,0.00094,0.006569,0.003853,44,7,0.012368,4.13,0.042728,0.00211,clean
1,0,0,1,0,0,0.007237,0,0,0,6.44121,0,0,0,0,0,0,3,0,0,0.172314,0,0,0,1,10,0,3,1,3,0,0,3,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.016937,1.01,1,0,0.001646,0,6,2,0,0,0.034547,0,clean
0,0,0,2,0,0,0.008546,0,0,0,3.05459,0,0,0,0,1,0,8,0,0,0.103073,0,0,1.04,4,26,0,2,1,1,0,0,1,0,14,0.002309,0,0.007423,1.01,0,5,1.04,0,0,0,1,0,0,1.01,0.015822,0,2,0.002348,0,0.002398,6,2,0.002721,2.17,0.048942,0,clean
0,0,0,0,0,0,0.002622,0,0,0,6.41569,0,0,0,0,1,0,3,0,0,0.169334,0,0,0,1,9,0,2,2,2,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.016324,1.01,0,0,0.001646,0,9,2,0,0,0.034357,0,clean
0,0,0,3,0,0,0.012155,0,0,0,10.2202,0,0,0,0,0,0,5,0,0,0.254429,0,0,0,4,34,0,4,2,1,0,0,6,0,15,0,0,0,0,0,5,2.03,3,0,2,0,0,0,0,0.020681,0,3,0,0,0.001643,8,4,0,0,0.034434,0,clean
4,0.001141,0,4,0,0,0.068733,0,0,0,12.7504,0,2.03,2.03,0,0,0,26,0.000556,0,0.320106,0,0.001203,2.14,8,96,7,8,5,0,0,1.01,28,1.01,50,0.001452,0,0.007067,0,2.18,8,3.22,0,0,0,1,0,0.000752,0,0.025941,3.04,5,0,0.004607,0.002251,40,1,0,4.5,0.03607,0.001223,clean
13,0.008192,0.003829,2,0,4.04,0.086592,0,3.04,0.005152,11.2422,0,2.02,1.01,0,0,0,36,0.001809,4.04,0.351129,0,0.039267,4.21,3,283,25,16,1,5,0,0,120,12.18,95,0.015009,0.005879,0.021669,2.04,1.15,8,4.5,18,0,18,1,0,0,4.08,0.049781,0,4,0.002681,0,0.013915,0,1,0.004497,8.16,0.140146,0.00887,clean
0,0.001992,0,3,0,0,0.033261,0.000828,0,0,20.1475,0,0,2.02,0,0,0,10,0,0,0.513333,0,0,2.08,8,37,0,4,2,1,0,0,6,0,21,0.002286,0,0.004102,3.06,2.05,9,4.17,3,0,2,0,1.01,0,3.06,0.042768,8.18,7,0.003824,0.012269,0.004392,28,2,0.003301,4.26,0.053717,0.002353,clean
