@relation 'data/M_multi_metrics_ML.csv-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R62-weka.filters.unsupervised.attribute.Standardize_principal components-weka.filters.unsupervised.attribute.Remove-V-R1-21'

@attribute 0.194WCHU_rfc... numeric
@attribute -0.26ck_oo_lcom... numeric
@attribute 0.318ck_oo_numberOfMethodsInherited... numeric
@attribute -0.289LDHH_numberOfAttributes... numeric
@attribute -0.311LDHH_fanIn... numeric
@attribute -0.36LDHH_numberOfPublicAttributes... numeric
@attribute -0.516LDHH_noc... numeric
@attribute 0.426CvsLogEntropy... numeric
@attribute 0.343LDHH_dit... numeric
@attribute -0.346ck_oo_dit... numeric
@attribute 0.387LDHH_numberOfPrivateAttributes... numeric
@attribute 0.434numberOfCriticalBugsFoundUntil:... numeric
@attribute 0.434ck_oo_numberOfAttributesInherited... numeric
@attribute 0.425LDHH_numberOfMethodsInherited... numeric
@attribute -0.337ck_oo_numberOfLinesOfCode... numeric
@attribute -0.374LDHH_numberOfPrivateMethods... numeric
@attribute 0.353LDHH_numberOfPrivateMethods... numeric
@attribute 0.426CvsWEntropy... numeric
@attribute 0.494ck_oo_noc... numeric
@attribute 0.419ck_oo_noc... numeric
@attribute class {buggy,clean}

@data
-0.858185,0.076115,-0.078807,0.870246,0.315752,-0.110745,0.265509,1.226413,0.023007,-0.719857,-0.902094,0.198017,-0.989687,0.415059,-0.134713,0.634942,0.21115,-0.417386,-0.132166,0.482738,clean
-1.5644,-1.861345,-0.449815,0.105182,-0.944685,0.473604,1.007986,-0.850669,0.840992,-0.010805,-0.797055,-0.061449,-0.244416,-0.143386,-0.354138,0.357291,0.212062,-0.240632,-0.217383,-0.030956,clean
3.618096,3.0502,1.632789,-0.91767,0.004231,-0.619549,-0.033343,1.229044,0.50743,3.662118,-2.222206,-0.94799,-3.221396,-1.139249,2.734937,-0.858736,-1.324458,1.07651,-0.376181,0.935289,clean
-1.114247,0.758177,-1.568134,1.385376,-0.277055,-0.189035,-1.599883,0.444335,0.464829,-0.216116,-0.814953,-0.235083,0.271472,-0.507163,-0.566892,0.343362,0.450668,-0.282493,-1.005398,-0.43477,clean
7.377165,-2.529969,-4.109808,-7.496155,-3.885376,5.733576,-0.782078,2.825757,0.066896,-0.342306,1.757251,5.038437,-0.578867,-0.670284,-0.964474,1.733325,-0.981395,2.131889,-0.570304,0.850096,clean
-1.089774,-2.086852,0.202989,0.226895,0.841441,0.902516,0.215949,-1.132804,0.883634,0.439484,-0.6727,0.546732,-0.36993,0.097355,-0.262994,0.752828,0.487363,0.108295,0.208797,-0.130847,clean
-2.012592,-1.11405,0.159537,0.240234,-1.805315,-0.433191,-1.572334,-1.605301,0.414142,-0.624374,0.068849,-0.206774,0.215395,-0.771496,0.323349,0.067235,0.033954,0.004755,0.404527,0.027871,clean
-2.584467,0.467877,-1.072297,0.643412,0.470089,0.379172,-0.232568,0.80421,0.191852,0.731696,0.151518,-0.165387,0.822935,-0.231349,-0.18745,-0.21872,-0.114066,0.019341,-0.145568,0.187781,clean
-2.010678,0.765848,-1.003929,0.107891,0.883344,-0.362507,-0.258402,0.838766,0.187128,0.432078,0.959584,-0.27861,0.179122,0.302505,-0.08728,-0.273085,-0.113187,0.156528,-0.233523,0.319742,buggy
-2.393286,-0.037882,0.711018,-0.815739,-0.436451,0.263241,0.235604,-0.922021,-0.536476,-0.710966,0.393363,0.10876,-0.842946,0.893294,0.110503,-0.391862,-0.27559,0.251631,0.398145,-0.906856,clean
3.042865,2.473817,-1.98645,1.667256,2.766497,-0.602323,-0.257708,0.14109,1.241464,-0.240294,1.281335,-0.524421,-0.841325,-0.680495,-1.1965,0.719758,0.438748,0.880367,0.896473,-0.635837,clean
-0.212168,0.517988,5.863551,-2.03988,-1.984963,-0.584756,1.327058,-2.129191,-3.948505,-2.01247,1.526641,-1.010983,-1.283913,-0.172859,1.064778,0.430379,0.324872,-1.412874,-0.947133,3.827264,clean
-1.598041,1.653024,-0.090079,0.760816,0.692393,-0.159342,-0.294925,0.969839,-1.020515,0.38472,0.427911,0.048862,-0.138394,0.540153,-0.042649,-0.41242,-0.090493,0.132185,-0.033734,0.32624,clean
3.398841,4.745418,3.31524,-1.20851,-2.528002,-2.908943,1.658519,0.405738,-1.432356,1.513665,0.212052,-1.367716,-1.954686,-0.164372,1.298778,-0.807628,-0.147513,0.7867,-0.821001,0.553274,clean
-2.131171,1.070178,0.889694,0.197352,0.06466,-0.274356,0.015065,0.635728,-1.036067,-0.21134,0.818907,0.146101,-0.182872,0.066301,0.450354,-0.454199,0.165414,-0.013776,0.000632,0.173407,clean
-2.176815,-1.249165,-0.395058,-0.036471,-0.137387,0.719615,0.358648,-0.434175,0.515827,0.303337,-0.381876,0.029031,-0.361206,-0.221751,-0.144593,0.728063,0.395624,-0.366756,0.264056,0.087511,clean
-0.718708,-0.253933,-0.222249,1.677142,-0.408565,-0.777447,0.204796,1.213827,-0.022635,0.393017,0.120308,0.354585,-0.122237,-0.028432,-0.156182,0.285283,0.75772,-0.239817,0.114554,0.255308,clean
-1.245349,-1.133857,2.88131,-0.92738,-0.640241,0.381467,0.540594,-0.626189,-0.522932,-2.395476,0.167336,-0.52598,0.309818,0.215597,0.489939,-0.933423,-0.494924,0.767982,-0.43546,-0.940325,clean
-1.757337,0.955279,-0.003503,0.961934,0.411941,-0.34037,-0.041448,0.732896,-0.490558,0.502152,0.486465,0.291149,0.122844,0.204003,-0.093757,-0.094185,0.373949,0.117904,0.299942,0.009084,clean
-2.471843,0.424559,-0.42539,0.284363,0.201306,0.279398,0.013142,0.431678,0.055411,-0.022231,0.406439,-0.190985,0.755997,-0.670098,0.375548,-0.278187,-0.014803,0.024959,-0.052402,-0.144458,clean
-3.179648,-0.664188,-0.18038,-0.902506,-0.518423,0.867852,0.517587,-1.338669,0.104783,-0.028616,0.098851,-0.325467,0.009928,-0.700472,0.080239,-0.071075,0.192431,-0.093555,0.002604,-0.070981,clean
-2.544234,0.682837,1.214557,-1.688827,-1.326967,0.399694,0.884284,-1.174669,-1.290722,-2.077231,-0.114146,0.153624,-1.758749,0.947935,-0.761039,-0.693976,-0.264991,0.169763,0.076444,-1.92603,clean
13.556147,1.474552,-2.387533,0.119634,5.397851,1.070248,-0.624542,-1.35593,-0.201042,-2.213741,-1.709813,-3.569957,0.003524,1.814196,0.026835,-1.458402,1.198435,-0.963889,0.748666,0.180494,buggy
-2.485739,0.696711,-1.153548,0.740524,0.632708,0.282721,-0.243654,0.68351,0.212383,0.763042,0.194543,-0.065758,0.798068,-0.203698,-0.20047,-0.183219,0.096065,0.128892,0.003847,0.075888,clean
-2.351576,0.287875,-0.998918,0.573659,0.637222,0.334137,-0.103636,0.218595,0.375859,0.787228,0.24925,0.39612,0.832444,-0.051912,0.05669,-0.14258,-0.118912,-0.162581,-0.222926,0.153886,buggy
1.955375,1.413594,-0.145789,2.83641,1.795374,-0.941779,0.288917,0.9602,0.206378,-1.015008,-1.366213,1.318009,-1.063124,0.06893,-0.28185,1.213037,1.076548,-0.027715,0.926241,-0.670878,clean
-2.076937,0.847197,1.186043,-0.069671,-0.293308,-0.157841,0.190989,0.617395,-1.20969,-0.846327,0.71189,0.16487,-0.466922,0.759927,0.284465,-0.841235,-0.676872,0.030619,0.028606,-0.812451,clean
-1.988653,1.094264,0.922326,-0.113855,-0.313048,-0.147146,0.263129,0.618479,-1.172198,-1.134579,0.379003,0.145833,-0.747991,0.744968,0.005679,-0.763757,-0.421653,0.004785,-0.188368,-0.554016,clean
0.251178,1.197663,-0.658352,2.091115,2.437276,-0.078324,-0.357839,-0.23486,0.505285,0.49107,-0.045212,1.864285,0.890273,-0.468046,-0.223116,0.001638,0.490368,-0.096904,0.284594,-0.298773,clean
4.734925,1.096407,-1.003606,0.862537,2.351979,-0.076119,-0.528233,0.770216,-1.586677,-0.678313,-2.225138,0.625385,0.765447,0.686757,-0.132737,-0.137244,0.291107,0.656086,-0.609779,0.391198,clean
-2.097538,0.495571,0.098936,0.306586,0.280327,0.186747,-0.098674,0.533659,-0.233893,-0.264257,0.73388,-0.003638,0.660819,-1.216918,0.580437,-0.278658,0.488414,0.019587,0.156364,-0.564019,clean
-1.80424,0.393822,-0.002723,0.850716,0.330117,-0.177468,-0.047826,0.867875,-0.499435,0.676158,0.396098,0.294554,0.037406,0.282749,-0.109586,-0.241832,-0.143833,-0.077417,0.382206,0.01141,clean
-3.136325,-0.834153,-0.801618,-0.610869,-0.290039,0.95248,0.463086,-1.235308,0.474187,0.539702,-0.266843,-0.317324,0.081736,-0.120743,-0.333228,0.028014,-0.169729,-0.034466,-0.012415,0.118643,clean
-2.522086,1.399624,0.737354,-0.26124,-0.260884,-0.169175,0.112262,0.452903,-1.334301,-0.600208,0.825925,0.179819,-0.577229,0.931973,-0.025686,-1.009883,-0.352429,0.117145,-0.140315,-0.744566,clean
-2.616214,0.404159,-0.831302,0.469979,0.271829,0.248608,-0.072364,0.638354,0.046671,0.796856,0.216498,-0.06899,0.403593,0.126257,-0.072665,-0.220803,-0.135634,-0.082461,-0.114298,0.318994,clean
-2.77043,0.313437,0.541188,-0.84036,-0.569504,0.369671,0.4842,-0.944777,-0.787566,-0.501262,0.357748,0.001344,-0.740546,0.563917,-0.234491,-0.582626,-0.288037,0.147113,0.213431,-1.076768,clean
-2.412937,0.049256,-0.862088,0.563737,0.416802,0.470528,-0.218889,0.660963,0.180236,0.822245,0.206875,-0.075221,0.70105,-0.244332,-0.236436,-0.136905,-0.015513,-0.028298,-0.085893,0.191508,clean
-2.838424,-2.380449,-1.537348,-2.31467,1.511186,-1.659513,0.101331,-1.153082,0.193487,0.549775,-1.004919,0.45429,0.257978,1.137653,0.76143,0.816679,0.620983,0.168366,-1.045287,0.5781,buggy
6.206976,2.110842,-2.880965,0.904457,-0.34755,1.625369,-1.495725,0.913729,-1.416926,-0.435092,-2.813304,0.931297,0.966155,-0.685548,0.213778,2.273256,-0.028517,1.554038,-0.044948,-0.651709,clean
-2.249453,0.603275,-0.013556,0.453305,0.336686,-0.035155,-0.098542,0.658701,-0.48191,0.485705,0.560781,0.20964,-0.110978,0.487445,0.175023,-0.200222,0.112562,-0.116022,-0.011428,0.247138,clean
-3.08339,-0.995274,-0.653853,-0.584323,-0.233741,1.028177,0.354984,-1.160915,0.422599,0.629051,-0.214803,-0.295527,0.045218,-0.107903,-0.237308,0.092939,-0.026622,-0.12874,0.023827,0.035175,clean
4.195702,1.550608,-0.715383,1.686688,1.86093,0.225821,0.067663,0.276813,-0.874084,-0.278544,-1.057146,-0.940766,-0.8661,0.036067,-0.326266,0.89283,0.387335,0.220702,0.392426,0.124324,clean
3.474638,2.190717,-1.607281,2.566485,2.843455,-0.712408,-0.10638,0.221858,1.230431,-0.432991,0.57042,1.558295,0.482464,-1.216858,-0.702796,0.472,-0.506914,-0.013889,0.540955,-0.96173,clean
0.37989,-3.872163,2.452781,0.702551,-0.066617,1.139444,0.101227,0.490702,0.110366,-0.86753,-0.979937,0.261137,-1.078998,-1.252873,-0.045938,1.083768,1.039769,-0.938342,0.472231,-0.347105,clean
-2.625294,0.464711,-0.230851,0.156534,0.098588,0.30449,-0.041797,0.396111,-0.103419,-0.009589,0.506568,-0.21688,0.893332,-0.879611,0.175006,-0.327734,0.216723,0.041488,-0.135401,0.144136,clean
-1.118115,0.146742,-0.254991,1.006213,0.628495,0.054747,-0.070167,1.25921,0.136734,-0.117724,-0.211778,0.002758,0.022409,0.236793,0.248818,0.37714,-0.091334,-0.123346,0.028944,0.16162,clean
-1.703163,-1.803797,1.092914,0.071666,-0.753452,0.521968,0.490519,-0.495124,-0.098547,0.04732,0.325181,0.040634,0.123709,-1.316317,0.341914,0.544853,0.465815,-0.502573,0.714164,-0.567933,clean
-0.529645,-0.151819,-1.42218,0.354251,1.315175,-1.406879,-0.029548,0.614928,-0.539477,1.101366,0.170448,-0.601237,1.010224,-0.66624,0.119829,0.011801,-0.364231,0.248271,0.814541,-0.509664,clean
1.306739,1.997778,0.274504,0.62277,0.842549,0.328284,-0.09165,0.685936,-1.350115,-1.476439,-0.526603,-0.504792,0.58291,-0.785616,0.676436,-0.544528,0.016636,-0.390058,0.225363,-0.500091,clean
-3.257439,-1.084207,-1.097877,-0.939914,0.044876,0.537673,0.305402,-1.097839,0.461202,0.75796,-0.339421,-0.222142,-0.008423,0.185565,-0.178596,0.310072,0.190612,-0.010508,-0.172528,0.156424,clean
-3.047413,-0.581967,-0.436311,-0.752016,-0.744304,0.654222,0.707011,-1.382191,0.189762,-0.002733,0.008876,-0.311265,-0.041519,-0.656712,-0.102258,-0.120482,0.423059,-0.042566,-0.215282,-0.058756,clean
-1.299961,-1.580199,1.986582,-0.093824,0.013807,0.256682,0.25634,-0.479652,-0.579317,-0.217679,0.548045,0.51884,-1.206814,-0.088132,0.574446,0.577205,1.060756,-0.188682,0.624031,-0.245212,clean
-0.79132,0.180272,0.123729,1.094857,0.78571,0.178264,-0.151606,1.299846,-0.100847,-0.420552,-0.717518,0.061171,-0.510139,0.56273,-0.34015,-0.064103,0.209036,0.005416,-0.260895,0.348112,clean
19.607186,1.938398,-6.55604,-6.963256,-0.489292,3.125492,-4.172577,2.565168,1.907699,-3.436121,6.947179,-4.31068,-4.280732,-1.375518,-2.649637,-0.157127,0.25362,-0.283183,-1.480846,0.351981,buggy
-1.866367,0.576838,0.066121,0.805992,0.443683,-0.086335,-0.091589,0.866317,-0.413524,0.428639,0.38174,0.237802,0.022105,0.361426,0.184543,-0.124722,-0.166055,-0.059216,0.308381,-0.079209,clean
-2.704682,1.202669,3.719502,-2.540485,-1.090379,-0.217435,0.71117,-2.284045,-0.496394,-3.215921,1.25729,-0.851756,2.615461,-2.165688,0.413303,0.865033,1.773001,1.53644,0.211791,1.554164,clean
4.588475,2.750511,-1.844873,0.199614,-2.071317,-0.223914,-4.271619,-1.616384,-0.167115,1.397368,-2.171583,-2.377096,0.636437,-0.905599,2.390458,-2.67844,1.912017,-2.532889,-1.217724,-1.315497,clean
-2.558814,-1.612404,0.096743,-0.483286,-0.365843,0.884712,0.571033,-1.010293,0.516491,-0.047977,-0.226621,-0.341805,0.162281,-0.076081,0.168998,-0.008551,-0.427243,-0.074064,-0.057223,0.332247,clean
-1.918809,-0.798647,-0.724104,0.009362,-0.08959,0.729335,0.50212,-0.671476,0.563827,-0.000761,-0.741724,-0.072619,-0.405006,-0.340737,-0.373092,0.704757,0.232899,-0.305257,0.27053,0.013189,clean
-1.582322,1.338821,-0.434278,0.909372,0.833975,-0.048826,-0.087514,0.40852,-0.431517,0.359668,0.016892,0.625308,0.033975,0.282757,-0.163854,-0.210132,-0.134892,-0.098937,0.030034,0.010763,clean
-0.971433,2.219841,0.139587,1.211779,1.599933,-0.487932,-0.1048,-0.290925,-0.488469,-0.043827,0.724041,1.723381,0.655293,-0.27188,0.40851,-0.832265,-0.32437,-0.294564,-0.116016,-0.431775,clean
-1.299721,-1.984024,0.258898,0.408605,-1.755922,-0.46132,1.220681,-0.382459,0.506434,-0.09554,0.292947,0.599202,-0.342309,-0.615952,0.080404,0.273005,1.723459,-0.375627,-0.282974,-0.208763,clean
0.430297,-0.110887,-0.801757,-0.37231,0.008201,0.63062,-0.11618,1.054132,-0.273821,0.653713,1.239799,-0.645185,0.141671,0.552738,0.767599,-0.153434,0.523804,-0.539705,0.346713,0.490635,clean
-3.031569,-0.984864,-0.650592,-0.542181,-0.30596,0.978175,0.174429,-1.244026,0.448641,0.519885,-0.315019,-0.26705,0.043993,-0.144796,-0.325482,0.056301,-0.253627,-0.001502,0.225308,0.231705,clean
-0.83749,1.426271,0.558786,0.58892,0.24653,-0.081264,0.17906,0.975796,-0.848296,-1.63529,-0.351891,-0.118374,-0.51338,-0.887619,0.170651,-0.129718,0.24005,-0.026154,-0.094178,-0.23686,buggy
5.503101,-7.829635,5.224186,0.636611,4.18489,-1.894116,-0.70785,4.10056,4.177597,-3.337736,2.187385,0.548133,-2.753114,7.745635,7.071178,3.28481,2.984112,1.518652,-3.528822,3.105511,buggy
-2.514393,-1.159919,-0.995568,-0.226355,-1.18292,0.425684,1.046026,-1.070578,0.809067,0.142127,-0.574598,-0.233493,0.103808,0.029551,-0.476827,-0.225887,0.158372,-0.004616,-0.59339,0.17895,clean
-0.182203,1.332706,0.405681,1.209317,0.827968,-0.023948,-0.093421,1.169582,-0.673451,-1.183818,-0.753852,0.011777,-0.216009,-0.562287,-0.564479,-0.1596,0.262844,0.322579,-0.018465,0.035116,clean
0.258024,0.613267,-1.094192,1.413726,1.411736,0.505717,-0.266746,1.017921,0.429544,-0.500917,-1.247958,-0.222577,0.106426,-0.271752,-0.379931,0.664103,0.266044,0.076052,-0.020986,0.077472,clean
-0.75596,1.507549,0.436524,0.643537,0.616026,-0.102438,0.093954,0.460249,-0.831967,-0.900555,-0.17904,0.604981,-0.512578,0.735485,-0.032584,-0.463797,-0.759157,-0.009201,0.162245,-1.336401,clean
-1.568332,0.231009,-1.290947,1.880772,-1.243137,-1.131984,-4.377662,-0.231049,0.696298,0.298202,0.015552,-0.610038,0.883512,-0.287472,0.391509,0.276643,0.23315,-0.561054,-2.012863,-1.913296,clean
-2.594285,0.511252,-0.611963,0.374796,0.229572,0.213325,-0.066194,0.564119,-0.14282,0.592043,0.33699,-0.019296,0.316455,0.187528,-0.062862,-0.288638,-0.096595,-0.079758,-0.133621,0.245628,clean
2.662183,5.453379,4.723572,-2.748088,-3.40485,-3.380725,1.591572,0.686256,0.498202,1.580152,-1.134671,-1.694065,-1.797257,-1.400325,0.691285,-1.118165,1.408441,-0.157904,-1.764068,1.249334,clean
0.156388,1.092947,-0.392546,1.201749,1.812414,-0.892893,0.047998,0.153311,0.689958,-0.047057,0.995474,1.316676,0.14488,0.753694,0.334513,-0.456455,-0.571704,-0.361676,-0.570248,0.215197,buggy
-2.648195,-1.915228,-0.311024,-0.469512,0.010078,0.976133,0.255184,-0.753718,0.854639,0.562459,-0.324421,-0.304544,0.069156,0.383091,0.128232,0.216421,-0.110737,-0.040707,-0.05507,-0.048097,clean
-3.101749,-0.993689,-0.745998,-0.631831,-0.227665,0.917788,0.428628,-1.153814,0.613033,0.506786,-0.179147,-0.318506,0.050565,0.125114,-0.084923,0.075336,-0.012121,-0.055234,-0.061942,0.141897,buggy
-2.265134,0.696977,-0.573888,0.888101,-0.156816,-0.238292,-1.443269,0.289379,-0.23584,0.522228,0.394034,-0.000539,0.296942,0.00058,0.019527,-0.179383,-0.059615,-0.123236,-0.025002,0.027818,clean
0.099443,-0.669738,-0.707526,0.559319,0.489402,0.571383,-0.126381,1.056553,0.525632,0.564507,0.481521,-0.732513,0.569586,-0.055339,0.157523,0.268379,-0.613172,0.555611,-0.354535,0.119231,buggy
-1.818945,0.560246,-0.077348,0.720327,0.451406,0.021353,-0.136271,0.774373,-0.578678,0.57526,0.211266,0.134481,0.067318,0.227865,-0.184025,-0.265458,-0.319046,-0.028862,0.182976,-0.004697,clean
-2.089924,-0.954255,2.802254,-1.177745,-1.162049,0.1558,0.412545,-0.655927,-0.306322,1.20857,-0.070077,0.240484,-2.04709,-1.731145,1.374016,-0.549629,0.679378,-0.715175,0.699556,0.412873,clean
5.159534,-1.362142,-3.47582,-4.336171,-1.903157,4.945611,-0.574397,0.845966,-0.72659,0.093811,-0.720406,-0.550386,1.135869,0.944152,0.209085,-2.113526,2.963217,-2.616389,1.776755,0.388431,clean
-1.903212,0.310841,-0.168124,0.750111,0.04449,-0.336668,0.142118,0.889802,-0.284204,0.483614,0.333358,0.183192,-0.03599,0.529598,0.064497,-0.213787,-0.009983,-0.091999,-0.094906,0.140923,clean
-2.876191,-0.487547,-1.025069,-0.201317,-0.019546,0.697669,0.328667,-0.891619,0.505544,0.761379,-0.155693,-0.188533,0.175685,-0.091984,-0.324951,0.129873,-0.02116,0.009395,0.226853,-0.137868,clean
-2.818886,-2.471234,-2.038915,-2.979791,1.505627,-2.308451,0.100533,-0.794127,-0.186293,0.589745,-0.569928,-0.295154,0.10354,0.137896,-0.015122,0.238312,0.174993,-0.030478,-0.03083,0.131198,clean
-2.551331,-1.452066,0.444549,-0.497811,-0.3461,0.474448,0.381064,-0.770961,-0.150466,0.851468,0.217446,0.260067,-0.95357,0.631394,0.062794,0.426904,0.226802,-0.388326,0.373433,-0.067235,clean
13.957117,0.14879,-3.505907,-1.314676,-0.124409,2.798486,-1.978158,1.417651,0.046039,-1.356527,-0.029172,3.265883,0.032899,-0.691336,-0.741841,2.210678,-0.506107,1.121811,1.441586,1.531134,buggy
-3.286226,-0.860513,-1.01977,-0.702333,-0.15704,0.910063,0.343158,-1.147344,0.526474,0.781986,-0.240339,-0.268158,-0.01607,0.048221,-0.31009,0.194813,0.081838,-0.057678,-0.062835,0.083864,clean
-2.675405,0.831955,1.921678,-1.586845,-0.909149,0.027139,0.634553,-1.272617,-0.777998,-1.977217,0.823109,-0.338084,0.455803,-0.438904,0.267541,-0.100577,0.240695,0.607733,0.277991,-0.734529,clean
-2.877973,-1.466017,-0.55207,-0.464782,-0.172288,1.011014,0.335113,-0.919876,0.642856,0.705035,-0.29246,-0.25598,0.029112,0.071675,-0.110525,0.250917,-0.130145,-0.128079,0.092367,-0.078469,clean
-2.913884,-1.021356,-0.846156,-0.481914,-0.515451,0.709758,0.633894,-1.164343,0.659912,0.448607,-0.251232,-0.313194,0.009318,0.115466,-0.205753,0.031601,0.176164,-0.036774,-0.273054,0.179468,clean
-0.400287,-4.057607,4.39523,0.532554,-0.718585,0.733982,-0.058305,0.018411,-1.863583,0.820224,0.948929,1.005186,-1.451043,-1.785781,-0.207957,0.727244,1.226368,-1.232013,1.604402,-0.640082,clean
-2.940693,-1.414512,-0.590129,-0.489463,-0.138357,1.068394,0.289986,-0.939934,0.662519,0.708443,-0.282362,-0.319954,0.071234,0.171061,-0.125362,0.105008,-0.065393,-0.090285,-0.006087,-0.034937,clean
1.561359,1.221805,-1.886156,1.438134,0.912048,-0.024545,0.049968,0.691203,0.17725,0.296203,0.049148,-1.116497,0.417182,-0.38908,-0.421328,0.08191,0.882044,-0.22778,0.223,-0.079212,clean
7.101644,-3.151294,1.18783,0.493111,1.699229,2.052509,-0.71383,2.676612,1.245138,-1.959329,-0.441578,-3.314519,1.201837,2.490745,1.54752,-2.256304,-2.220756,0.343419,-0.625131,-0.427514,clean
0.944819,3.537662,1.305299,-0.534819,0.357238,-1.183782,-0.20666,0.935051,1.694652,4.588109,-2.935972,-0.377589,-3.012233,-2.203637,2.999749,-2.189901,0.283988,0.851044,-0.256605,1.835572,clean
-1.328092,0.247305,-0.985199,0.893649,0.64064,0.441224,-0.198226,1.054534,0.32177,0.159248,-0.381407,0.045648,0.43542,-0.37523,-0.249947,0.334966,0.024449,-0.142133,0.071905,0.080287,buggy
2.175333,-5.940987,3.584498,3.051758,1.414375,0.711274,-0.766111,3.446724,1.696481,-0.298466,-0.722147,-0.345793,1.594056,0.89504,1.452605,-0.647032,-1.528742,-0.078378,0.67458,-1.200997,clean
-1.767724,2.453342,1.248841,-1.184519,-0.189638,-0.601762,-0.213689,1.098179,1.729699,2.555625,-1.701908,-0.301434,-0.638185,0.207988,-0.436403,-0.558771,-0.162152,-0.659879,-0.174897,0.537022,clean
-1.339486,-3.046027,1.784461,-0.339273,-0.120581,0.655376,0.486807,-0.785297,0.829081,-0.368256,0.11154,0.430548,0.488751,-0.606693,1.130892,1.073741,-0.168506,-0.338524,0.504835,-0.42226,buggy
1.495096,5.57742,8.108109,-1.54184,-4.798419,-5.749899,3.059339,0.432604,-2.153509,-1.40185,0.555627,-0.220704,-2.957275,0.835221,0.280441,-2.000139,1.46841,-1.554487,-1.683486,3.183547,clean
-2.485519,0.818474,-0.503002,0.242754,0.493126,-0.16301,-0.116894,0.659772,-0.354973,0.469518,0.311018,0.057267,0.012867,0.727187,0.040354,-0.348952,-0.020112,0.110453,-0.270547,0.33153,clean
-0.376959,-4.573173,4.134639,-0.227651,-0.586322,0.575546,0.22348,0.009168,0.147683,-0.946591,0.857182,0.407773,-0.221165,-1.613292,1.585422,1.654115,1.596714,-0.89828,1.098414,-0.597275,clean
-0.861306,0.464972,-1.554565,1.646395,-0.725005,-0.681735,0.800397,0.676642,0.528963,0.181706,-0.422044,0.239012,0.826787,-0.332642,-0.938462,-0.609767,0.596629,0.343544,-0.652624,0.088329,clean
0.028502,0.420344,-0.256037,1.909915,-0.962817,-1.501083,-0.778894,-0.681716,0.064315,-0.043584,0.242837,1.802772,-0.01471,0.198172,-0.105608,-0.49275,-0.02094,-0.914646,-0.950494,0.636994,clean
-0.95102,1.260578,-0.450187,1.178406,0.920471,-0.154198,-0.07695,1.05359,-0.353385,-0.255423,-0.60883,0.07741,-0.348679,0.201782,-0.446166,0.078478,-0.002535,0.107447,0.058428,0.121473,clean
4.787418,2.417283,0.498122,-1.867504,-0.883836,-1.699414,0.701117,1.659759,3.823295,1.360198,0.382673,-1.34375,-4.114632,-2.767695,1.073832,-1.482263,-0.907202,1.012486,-0.505206,0.497627,clean
-3.286226,-0.860513,-1.01977,-0.702333,-0.15704,0.910063,0.343158,-1.147344,0.526474,0.781986,-0.240339,-0.268158,-0.01607,0.048221,-0.31009,0.194813,0.081838,-0.057678,-0.062835,0.083864,clean
-0.488749,1.110444,-1.512106,0.411644,1.666646,0.186908,-0.400848,0.172709,0.980207,0.506477,1.570652,1.09471,0.526135,-0.781433,-0.519877,-0.272677,-0.87998,-0.69171,-0.514604,0.368386,clean
-3.148105,-0.743698,-0.305744,-0.802852,-0.463366,0.878805,0.477841,-1.300417,0.161381,0.23753,0.079095,-0.246078,-0.034409,-0.675889,-0.005194,0.044755,0.23944,-0.122463,0.144397,-0.25781,clean
-2.650281,-3.294225,-2.740364,-4.417113,2.458188,-4.310332,-0.129754,-0.459445,-0.918295,0.435911,-0.996728,-0.11374,0.294601,-0.198411,-0.163459,0.141149,-0.016592,-0.068759,0.047207,-0.084882,clean
-1.957661,0.183358,1.743162,-1.045263,-1.443504,-0.364342,1.074812,-1.065844,-0.640617,-2.054486,0.619852,-0.039924,-0.152703,-0.104179,0.284861,-0.395632,0.473798,0.454974,-0.223014,-0.875777,clean
6.853252,2.942726,2.037452,0.46413,1.935637,-0.001488,-0.19751,0.874851,-0.000407,-0.882482,-2.327961,-0.172174,-1.653232,-1.624554,2.080543,-0.661017,-0.94909,-0.325762,-0.175796,-0.255252,buggy
-2.468739,0.257612,-0.352347,0.297659,0.123711,0.271406,0.02038,0.511163,0.150031,0.060136,0.368149,-0.208801,0.927242,-0.729709,0.243577,-0.21028,-0.012315,0.057931,0.016365,-0.073473,clean
-0.216494,-2.792333,0.729084,0.742275,1.305931,1.247155,-0.704124,1.919899,1.497961,-0.760513,-0.825742,-1.121845,1.177727,0.857476,0.082929,-1.470878,-1.439489,0.459634,-1.116694,0.043182,clean
3.919047,1.273043,-3.258875,-0.621617,0.389908,1.949592,-0.319354,1.88805,-0.312433,-1.230853,-1.832402,-0.114374,0.158886,-0.456541,-0.654911,-0.240626,1.818509,-1.840996,1.061013,0.452141,clean
-3.02424,-0.655477,-0.545776,-0.695981,-0.216375,0.810881,0.546443,-1.660886,0.323496,0.382297,0.032074,0.227504,0.117104,-0.181215,-0.020751,-0.002692,0.028187,-0.314353,-0.210165,0.426987,clean
-0.988049,-1.016689,1.196442,0.644155,0.831738,0.56899,-0.399852,1.351566,0.465097,-1.147073,0.227306,-0.532797,1.223293,-0.322473,1.457406,-0.789941,-0.348338,0.329295,-0.341133,-0.777325,clean
