@relation 'data/M_multi_metrics_PDE.csv-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R62-weka.filters.unsupervised.attribute.Standardize_principal components-weka.filters.unsupervised.attribute.Remove-V-R1-18'

@attribute 0.194WCHU_numberOfLinesOfCode... numeric
@attribute -0.361WCHU_numberOfPublicAttributes... numeric
@attribute 0.371WCHU_fanIn... numeric
@attribute 0.403ck_oo_numberOfMethodsInherited... numeric
@attribute -0.317ck_oo_numberOfMethods... numeric
@attribute -0.486WCHU_noc... numeric
@attribute 0.433LDHH_numberOfAttributesInherited... numeric
@attribute 0.297WCHU_numberOfAttributesInherited... numeric
@attribute -0.277numberOfHighPriorityBugsFoundUntil:... numeric
@attribute 0.506LDHH_dit... numeric
@attribute 0.305numberOfCriticalBugsFoundUntil:... numeric
@attribute -0.5LDHH_numberOfPrivateAttributes... numeric
@attribute -0.346ck_oo_numberOfAttributesInherited... numeric
@attribute 0.317ck_oo_numberOfAttributesInherited... numeric
@attribute -0.523LDHH_fanOut... numeric
@attribute -0.381ck_oo_numberOfPublicMethods... numeric
@attribute 0.447ck_oo_dit... numeric
@attribute class {buggy,clean}

@data
-2.468028,0.038223,-0.061922,0.459354,0.429072,0.175824,0.004166,0.038081,-0.158395,-0.46167,-0.405173,0.608747,-0.145592,-0.740643,0.017084,0.451599,0.349294,clean
-2.149996,-0.40087,0.126676,-1.128237,-0.212282,0.375171,0.129961,-0.337219,-0.486349,0.104945,-0.373416,-0.537985,0.075099,0.73368,0.093729,0.093391,0.036359,clean
-3.685965,0.130202,-0.018124,-0.431409,-0.147138,0.349593,-0.266756,-0.010905,-0.275364,-0.151629,0.08239,0.160613,-0.955586,-0.458336,-0.338931,0.290542,0.523921,clean
-3.116889,0.759136,-0.656048,6.034047,-1.639755,0.798546,1.587051,1.023891,1.458334,-1.530333,4.033582,1.157686,-4.827893,2.784805,0.786411,1.431111,-0.671772,clean
-3.699718,-0.121018,0.023764,-0.265357,0.388211,0.099899,-0.201326,-0.115455,0.04101,-0.311453,0.056878,0.014174,-0.451984,-0.540715,0.015631,-0.174548,0.228248,clean
-0.472298,0.5036,-0.242673,3.097396,1.78816,-0.43164,-1.201915,-0.934004,-1.491592,1.513506,-0.452474,-0.108058,1.115432,-0.133347,-0.068399,-0.285357,0.243011,clean
4.774746,-0.427162,-1.55601,1.122151,1.406341,-1.144006,-0.764118,-0.86857,1.43939,-0.647766,-2.169564,-1.81368,-0.133279,0.072814,0.314296,-0.056108,-0.846273,buggy
-2.884263,0.115995,0.195733,1.677476,0.226071,0.193674,-0.582785,-0.043054,1.411351,-0.801929,0.03304,-0.690601,-0.388649,-0.47457,0.133817,-0.384943,-0.175636,clean
5.459673,0.824301,7.75608,-2.166628,0.353323,3.693102,1.627839,-0.855765,3.188557,1.957665,2.385884,-1.504523,0.794492,0.045294,-0.144856,-0.086411,-0.502387,buggy
2.544096,0.041851,0.437173,-1.368403,0.566732,0.626275,-0.215464,0.885949,1.413868,0.291611,0.507321,1.158483,1.387113,0.77893,-0.706456,0.85629,1.087639,clean
2.256089,0.277019,-0.843254,-2.052301,0.367687,0.039459,2.294633,-2.34855,-1.062486,0.154022,-0.620479,-5.053916,-1.326634,2.346624,-1.960018,1.386484,0.139268,clean
-1.439756,0.248685,2.325658,-0.71028,-1.551277,-4.293178,0.299373,0.882552,-1.253495,-0.290433,0.150025,0.202,0.102494,-0.209505,0.358363,0.373395,-0.95344,clean
-2.414248,-0.528901,0.373948,-0.554412,0.602356,0.040004,-0.176766,-0.571267,-0.338818,-0.236825,-0.285425,0.728887,0.109679,-0.094591,-0.056283,-0.039835,-0.181307,clean
5.105902,0.276931,-1.970087,-2.110849,-2.091895,0.344813,0.297707,-0.751076,-1.663653,0.321905,-0.839829,-1.088429,0.18707,1.030158,0.9367,1.762686,-1.144474,clean
-2.996378,-0.270322,-0.162575,-1.236446,0.100803,0.157127,0.216188,-0.073615,-0.369428,0.128401,0.179697,0.222729,0.118556,0.0445,0.217382,-0.07485,-0.136774,clean
-0.304041,0.816069,0.796369,0.724665,-0.164693,0.749399,-0.830112,0.149089,2.012706,0.012854,-0.646378,-0.82888,0.236408,1.166408,-2.013869,-0.528799,-0.769103,clean
-3.316699,-0.038162,0.388073,-0.916434,-0.498587,0.019287,0.283992,-0.393191,-0.706056,-0.07221,0.287949,0.274269,-0.028938,0.229457,-0.115907,-0.817022,0.193904,clean
-0.991829,-0.175446,-0.522721,1.556214,1.111328,-0.577586,-0.902965,-0.343727,1.393461,-0.820114,-1.276028,-1.269963,0.97506,-0.504864,0.309833,-0.194139,-0.952045,clean
-0.35881,-0.812545,-0.742736,-1.890037,-1.068147,0.554555,0.382003,1.012793,0.230829,0.682876,0.826949,-0.328339,1.411779,0.154139,1.033671,0.551881,-0.596844,clean
-2.366979,-0.356933,-0.359668,-1.05973,0.36065,0.044659,-0.312225,0.480472,0.194524,0.238448,-0.252472,0.086986,0.14989,-0.075703,-0.159096,0.452907,-0.605368,clean
1.584857,1.007863,3.226269,-0.524695,-0.488381,1.382265,-0.666234,-1.522403,0.303813,0.155525,-0.525685,1.662866,0.483675,0.104134,-0.235252,0.508309,-0.844907,clean
-3.030796,-0.747221,-0.00967,-0.748502,0.424186,0.174394,0.042512,0.300408,0.043959,0.002151,0.24944,0.407016,-0.241216,-0.016819,0.247786,0.269898,0.264771,clean
3.237532,-0.686498,0.621362,0.870974,2.866395,0.150529,-1.589,-0.13611,-2.092458,0.623773,-0.917785,-0.905885,-0.577923,1.685759,0.203633,0.786129,0.92364,clean
7.199524,0.679973,-3.68807,-0.805106,-5.382845,0.927507,-1.658349,2.106178,-0.54379,0.681076,-1.42983,-0.456745,0.460917,-0.542224,-0.009301,2.228447,-0.183033,clean
-0.433049,0.740197,0.627128,1.50915,-0.265169,0.437765,-0.368716,-0.003425,0.780917,-0.640885,-0.797945,0.032724,0.282585,0.100378,-0.128529,-0.213831,0.212434,clean
1.972323,-0.372029,0.955226,-0.530455,2.177031,-0.229701,0.234012,1.149832,-1.132576,-0.319607,-1.916391,1.273644,-0.213318,1.013547,0.139192,0.267237,0.053283,clean
17.435138,0.716302,-2.50305,-2.621874,2.44891,-3.432157,2.300862,-2.806853,0.99354,0.604605,-0.980587,-0.652749,-2.198076,1.960372,-0.723286,-0.773226,0.866945,buggy
-2.609337,-0.37707,-0.176266,-1.193886,0.083976,0.132676,0.377985,-0.439286,-0.672767,0.031334,-0.196844,-0.566146,0.034486,0.476168,0.51793,0.148764,0.062892,clean
5.107565,-0.508746,-1.153465,-2.041782,0.551006,0.158407,0.663018,0.454692,-0.204593,-0.336795,1.430436,-0.680446,0.243005,0.096256,0.448911,-0.590004,-1.008146,clean
-3.748836,-0.136568,0.102595,-0.665752,0.376947,0.165521,-0.099953,-0.08854,-0.277907,-0.146632,0.100789,0.243936,-0.646951,-0.240615,-0.004756,-0.062212,0.066076,clean
-3.651185,-0.385791,0.152877,-1.130962,0.599733,0.10327,0.000135,-0.043358,-0.389312,0.065295,-0.006729,0.336935,-0.272072,-0.252661,0.020743,-0.050732,-0.172859,clean
-3.436858,0.396107,-0.505341,3.258699,-0.491066,0.26905,-0.541827,0.118477,1.880683,-1.567891,1.102523,-0.772011,-1.956297,-0.615811,0.505827,0.155224,1.382554,clean
-3.494592,0.251912,-0.168057,-0.14257,-0.697655,0.416241,-0.19946,-0.311398,-0.348584,-0.446037,0.282279,-0.049048,-0.889942,-0.247027,-0.245946,-0.279157,0.764784,clean
-2.212989,-0.604429,-0.123928,-1.297081,0.672419,0.054567,-0.022642,0.366362,0.116239,0.216634,0.016895,0.330603,0.071909,0.379752,-0.118768,0.082684,-0.248817,clean
8.925074,-1.314483,-2.670799,-2.646997,1.029805,-0.853142,0.76375,0.590699,0.561017,0.381861,0.456643,-0.571611,-1.326244,0.270695,-0.22578,-0.212342,1.969965,buggy
-1.514291,0.47888,-1.455357,0.322129,-2.376223,0.519169,0.282107,0.172126,-0.439939,-0.078678,-0.250363,-0.828101,0.801486,-0.463521,0.507623,-0.557278,-0.766317,clean
-1.312678,-0.589393,-0.202835,-0.932244,0.542322,0.045901,0.028501,-0.108472,-0.50105,-0.322824,-0.129878,-0.646754,0.286272,0.509321,0.431436,-0.111447,0.062885,buggy
-3.180722,0.456252,5.537201,-0.035509,-2.954741,-11.74629,0.772237,4.119787,-1.753422,-0.850016,0.910991,-0.592864,-0.51919,0.089398,-0.612682,0.188473,-0.049826,clean
-3.397725,-0.324187,-0.094865,-0.669056,0.301643,0.134586,-0.015814,0.074971,0.022147,-0.097064,0.191308,0.046523,-0.458831,-0.340536,0.248949,0.10682,0.287073,clean
-2.742953,-0.702029,-0.138487,-1.278981,0.679672,0.014376,0.382869,0.231789,0.188378,0.234059,0.420835,0.408325,0.413771,-0.030256,0.368273,0.23988,0.092537,clean
-3.3053,-0.544054,0.099978,-1.154581,0.405905,0.162863,0.243744,-0.034144,-0.229479,0.156566,0.234552,0.303251,-0.058912,-0.211456,0.162456,-0.051683,-0.084825,clean
-1.981401,-0.050809,-0.342205,-1.438385,-0.188133,0.339041,-0.094536,0.483479,0.106006,0.513563,0.097625,0.40566,-0.027,-0.320273,-0.511359,0.826181,0.287419,buggy
-1.145305,0.362206,-0.221551,-0.304875,-0.120346,0.327771,-0.737889,0.356375,0.971769,0.156058,-0.761606,-0.587923,0.305665,0.928294,-1.5615,-0.198186,-0.971431,clean
-3.312537,-0.16029,0.022344,-1.02051,-0.296016,0.336057,0.263922,-0.464365,-0.738837,-0.052765,0.199152,0.11613,-0.098893,0.179858,0.012767,-0.560415,-0.088797,clean
3.92033,0.236641,-1.605606,-1.70737,-2.100393,-0.33764,0.401588,-1.162973,-1.317936,0.310153,-0.535266,-0.524533,-0.621219,0.599476,-0.669339,0.310502,-0.434809,clean
-3.358103,-0.236764,-0.081429,-0.189061,0.142619,0.193898,-0.237065,0.101243,0.100585,-0.241151,0.095732,0.103062,-0.462055,-0.431646,-0.009131,0.147064,0.329713,clean
-3.262748,-0.206679,-0.142503,0.691751,0.503733,0.403758,1.065966,0.890351,-0.183891,-0.104334,-0.513092,0.079453,-0.139893,-0.592903,0.15798,-0.193681,0.094085,clean
-1.979101,0.610283,-1.140828,-1.636605,-2.520647,0.846498,-0.597983,0.661583,-0.63822,0.959276,-0.438755,-0.341374,-0.15852,-1.000753,-0.701889,2.059148,-0.003778,clean
7.598323,0.437245,-0.49979,-2.235191,3.068925,-0.082789,-1.502115,2.363545,3.842159,1.426132,-1.967471,0.532413,-0.441276,3.891566,-4.511597,0.820179,0.318599,clean
-3.269728,-0.37337,0.047383,-1.099241,0.225867,0.169583,0.024448,-0.074871,-0.399548,0.025514,0.008475,0.311675,0.029405,0.091304,0.126757,-0.185579,-0.079089,clean
-3.357985,-0.262196,0.786519,-0.630341,0.004683,-1.480851,0.016194,0.368824,-0.465096,-0.256214,0.067893,0.190549,0.06229,-0.013858,0.098733,-0.323141,-0.346044,clean
-2.110769,0.405397,2.21846,0.999398,-0.228392,0.234536,-0.194771,0.440499,1.32262,0.102499,-0.519073,-0.567701,-0.017123,-0.834146,0.437911,-0.291574,-0.181969,clean
-3.514549,0.124005,-0.026422,-1.050488,-0.41834,0.362248,-0.152859,-0.217629,-0.760374,0.056609,-0.001013,0.32349,-0.448386,-0.330963,-0.40881,-0.071203,-0.094721,clean
1.577544,1.04496,0.029799,-0.775015,-0.833096,0.41881,-0.787767,-0.943192,-0.618909,-0.139062,-0.962435,1.30482,0.280648,0.700822,-0.545409,0.249029,-0.73085,buggy
-3.685423,-0.287789,0.112321,-0.838263,0.439749,0.15521,-0.018843,-0.079768,-0.294939,-0.083796,0.120197,0.270118,-0.481181,-0.314104,-0.037869,-0.09364,0.127024,clean
-3.787538,0.111974,0.004184,0.365898,0.254622,0.588369,1.010458,0.715421,-0.816578,-0.05385,-0.539521,0.209249,-0.899246,-0.642834,-0.301287,-0.129418,0.279602,clean
1.091813,-0.197615,-0.781215,-1.643138,-0.19739,0.270946,-0.497191,0.676911,0.411994,0.630988,-0.998191,-0.31498,0.029557,1.417649,-0.768568,0.985083,0.423367,clean
-1.46911,-0.272493,0.115451,0.27243,1.637252,0.196866,1.327704,0.808772,-0.856237,0.138349,-1.745799,0.344026,-0.561538,-0.453473,0.597974,-0.722653,0.217433,clean
-3.327953,0.13469,0.071408,1.225472,0.017405,0.215106,-0.454538,-0.105566,0.898328,-0.734061,0.161761,-0.460232,-0.603498,-0.650876,0.312769,-0.232558,0.329179,clean
1.666194,0.25983,-1.111568,-1.683694,0.667519,-0.71315,1.980105,-1.705832,0.32935,0.579202,1.144699,0.484606,-0.228516,-1.652386,-0.552285,0.221645,0.749718,clean
-1.59092,-0.299349,-0.434257,-0.132551,0.357714,-0.03432,0.043172,0.044952,0.843783,-0.226564,0.381594,0.110198,-0.261131,-0.272253,-0.040919,0.023642,0.543825,clean
-0.086418,-0.029004,0.520026,-0.800328,2.148705,-0.456833,-0.16905,-1.169434,-0.454996,-0.748527,-0.53581,1.998558,0.366017,0.758598,-0.413906,0.368564,-0.477664,clean
-3.132061,0.05182,0.142703,0.326066,0.068253,-0.245788,-0.453037,0.113431,0.450609,-0.41382,-0.167103,-0.240563,-0.129143,-0.288189,-0.222487,-0.275458,0.059771,clean
-3.144413,-0.00829,-0.331594,0.546189,-0.133956,0.086615,-0.425313,0.014052,0.531513,-0.539341,0.087634,-0.214887,-0.14974,-0.583257,0.216266,-0.192914,0.216296,clean
-2.695912,-1.26423,0.039957,-0.733121,0.974962,-0.163004,0.085488,-0.194368,-0.261419,-0.245588,-0.350317,-0.491886,0.041047,0.190303,0.641769,0.143547,-0.146203,clean
1.885866,0.027068,-1.809583,-1.65692,-1.662893,0.284995,-0.209849,0.408906,-0.158437,0.772992,-0.967922,-1.205149,0.104229,0.958279,0.191863,1.097159,-0.579782,buggy
-3.224928,-0.121259,0.036111,-1.178707,0.025024,0.276156,0.142044,-0.168963,-0.442281,0.156793,0.083214,0.187294,-0.096263,-0.107786,-0.05262,0.02607,0.122641,clean
-2.05288,0.077004,0.067551,-1.001635,0.502254,0.032825,0.323399,-0.903153,-0.735319,-0.286606,0.112914,0.761813,0.009307,0.118252,-0.237956,-0.008249,-0.295362,clean
0.848383,0.000161,-0.946225,1.343701,0.018796,-0.279907,-1.142507,-0.153792,1.401659,-0.396844,-1.970072,-2.139031,1.069554,0.114445,0.079055,0.657231,-0.952482,clean
5.287402,0.64053,3.057704,1.386586,1.429936,-6.068317,1.203034,-0.124695,-0.604126,-2.934415,2.364604,-0.440675,-0.609407,-1.876651,-1.207831,0.266054,-0.149184,clean
-1.295934,0.964889,0.662018,5.758604,-1.340452,-1.811864,1.859331,1.747617,1.211104,-1.338373,1.625414,0.399048,-1.997637,1.033494,0.0056,-0.181628,-0.873124,clean
-1.392444,-0.138676,-0.139178,-1.184992,0.760966,-0.11146,0.109213,-0.695227,-0.800565,-0.168129,-0.377276,0.299639,-0.69397,0.123698,0.062018,0.072581,0.029287,clean
0.862807,-0.39847,-0.500917,1.620741,1.488961,-0.674264,-1.484126,0.120812,1.927184,-0.939276,-1.514447,0.033854,1.661713,0.024771,0.247775,0.183911,-0.683497,clean
0.050695,0.247656,0.140663,-0.956297,0.353671,-0.456465,0.389748,-1.002667,-0.447739,-0.174848,-0.001592,0.305634,-0.891267,-0.378096,-0.114531,0.143212,0.448636,clean
-0.460487,-0.511813,-0.261585,-1.305451,1.242834,-0.107659,-0.144677,0.73562,1.183868,0.451752,-0.313339,0.32701,0.079212,0.808043,-0.102882,0.210894,0.342295,clean
6.335697,1.316469,-2.103312,-0.56187,-1.954676,0.909663,1.235427,2.328509,0.446046,1.772077,-1.647572,1.999428,0.960623,-0.609771,-1.185467,2.315121,0.586205,clean
24.594458,1.778678,-4.90276,-0.792643,1.924771,-1.636051,0.378501,-1.109471,-0.468984,0.357156,1.520488,1.660807,0.84752,-2.59247,-1.443809,3.711949,0.309371,buggy
5.831141,1.153889,-1.80203,2.872059,3.801581,-2.200655,-2.943261,-1.090747,0.829514,1.708882,-1.655567,0.139606,-0.817447,-1.052891,0.670601,-1.397316,-0.570065,buggy
2.550421,1.36517,4.833032,0.357656,-0.651632,2.135165,-0.419284,-0.157791,2.776804,1.449614,-0.811093,0.053049,-0.071706,0.492324,-0.414255,-0.619206,-1.108762,clean
2.753878,1.161218,0.826318,0.19293,-1.153733,0.742089,0.775809,-2.01692,-0.725847,-0.606616,-0.062664,1.55837,0.789198,0.651992,0.290614,0.106828,0.524511,clean
-3.398762,-0.289664,0.129298,-1.129698,0.160697,-0.272274,0.033406,0.162393,-0.406025,0.116451,0.076026,0.278212,-0.155145,-0.19713,0.084259,-0.078677,-0.249169,clean
-0.28078,0.727259,2.624618,5.641408,0.394041,-6.740956,-1.418854,2.108359,-0.53073,1.323154,-0.692016,-1.477666,2.368068,-1.371636,-0.27547,-0.303459,-1.578714,buggy
-3.056295,-0.48378,0.072892,-1.087619,0.508387,0.056394,0.244038,-0.393912,-0.587322,-0.050577,-0.238627,-0.315251,-0.117577,0.307276,0.406483,0.024094,0.031592,clean
-1.645471,0.476323,-0.309049,2.197615,0.963522,0.256908,0.878341,1.086781,0.655241,-0.231136,-1.497181,-0.117058,0.360069,-1.209276,-0.774217,-0.452086,-0.539092,clean
-3.389937,-0.213493,-0.039696,-1.145605,-0.045499,0.248411,0.09536,-0.200877,-0.61227,0.061068,0.091285,0.202302,-0.183801,-0.135486,-0.049365,-0.182034,-0.19223,clean
-0.660183,-0.601616,0.126898,-1.103173,0.821326,-0.048039,0.112193,-0.645273,-0.608957,-0.198141,-0.747729,-0.298303,0.066868,0.989314,0.612403,0.722493,0.013434,clean
-3.539455,-0.402439,0.082828,-1.121549,0.601893,0.052474,0.0646,-0.087346,-0.383269,0.006122,-0.0139,0.266702,-0.074486,0.032646,0.231915,-0.210582,-0.283023,clean
-1.913948,0.548445,-0.659439,0.012435,-1.972457,0.6456,0.086342,-0.469386,-0.237232,-0.40809,0.570732,-0.174768,0.149488,0.7889,-0.583094,-0.873343,0.228845,clean
2.588068,0.077895,3.074784,3.315374,-0.631371,1.393861,-0.89272,2.404046,-0.559607,-3.598155,1.991628,-4.798708,0.62002,-0.141867,0.287878,-1.326825,0.694606,buggy
-3.330286,0.133742,0.073716,1.22622,0.021118,0.214577,-0.453739,-0.107055,0.898562,-0.734572,0.161459,-0.460169,-0.604352,-0.650126,0.31381,-0.234533,0.32969,clean
-1.919533,-0.126515,-0.392423,-1.054098,-0.683405,0.454522,-0.143515,0.428388,0.170489,0.367568,0.006373,-0.021432,0.030462,0.151461,-0.310537,0.646538,0.248366,clean
1.915415,-0.552715,0.519945,-1.561069,1.053255,0.211804,1.107614,-0.286209,1.050732,0.127382,1.778972,1.546037,1.321694,-0.418992,-0.919356,0.658944,0.61904,buggy
-1.696071,-0.069955,-0.207647,0.404592,0.416363,-0.163261,-0.214616,-0.881133,-0.207286,-0.789541,-0.584642,-0.588985,-0.11968,0.041388,0.523759,0.303698,0.181899,clean
-2.476569,-0.510952,-0.181505,-1.302121,0.336514,0.165392,-0.038109,0.453504,0.10313,0.338477,0.041973,0.406424,0.140084,-0.175643,0.075173,0.727054,0.346825,clean
4.997757,0.357255,-1.919476,-0.312255,-2.593373,1.408423,-1.350346,1.995674,-1.233324,-0.694798,-0.827679,-2.164685,0.495427,0.529956,-0.267312,0.914331,0.15363,clean
-3.449305,-0.183177,-0.013,-1.134018,0.008568,0.236572,0.117402,-0.231504,-0.599204,0.059923,0.087639,0.189392,-0.183226,-0.126494,-0.03504,-0.214392,-0.192189,clean
-1.929628,0.221035,-0.840056,1.556837,-1.446393,0.480576,-0.515808,0.45104,1.181981,-0.678492,0.584362,-0.195484,-0.321463,-0.193708,0.087236,0.575918,1.349159,clean
1.978647,-0.726427,-0.635865,-1.978539,1.967959,-0.645506,1.845669,-0.145431,1.909429,0.898652,1.487823,1.185402,0.8882,-0.599699,0.082844,0.202279,0.390768,clean
-1.154417,-0.175744,-0.421508,1.681742,0.846261,-0.472489,-0.979302,-0.418978,1.313208,-0.89462,-1.253682,-1.160298,0.981709,-0.529357,0.096514,-0.415685,-0.897577,clean
-3.181419,-0.293894,0.020308,-0.766671,0.373549,0.058573,-0.044431,-0.105592,-0.132178,-0.064234,-0.009179,0.2666,0.218815,-0.055885,0.166811,-0.271694,-0.194825,clean
-2.963516,-0.352604,0.051579,-1.134614,0.249694,-0.072266,0.048751,0.017742,-0.417452,-0.017435,-0.013136,0.295218,0.086757,0.325803,0.244069,-0.244671,-0.02473,clean
-2.319093,-0.042468,0.891554,0.861536,1.459175,0.075894,-1.127733,-0.55238,-1.039676,1.345168,-0.348766,0.129858,-0.045698,-0.429418,-0.154249,-0.389917,-0.485642,buggy
0.754076,-0.288755,-0.617091,-2.158822,0.05563,0.84319,-0.137248,1.869079,0.272939,0.140392,1.676472,-0.552602,0.766037,0.017263,-1.626652,0.27452,-0.431957,clean
-3.595009,-0.231982,0.097159,-1.112446,0.316083,0.178607,0.030981,-0.082271,-0.42363,0.095611,0.079928,0.340467,-0.306724,-0.310435,-0.079308,-0.016828,-0.168206,clean
-2.134179,-0.111246,-0.724889,-1.527928,-0.540159,0.253603,-0.226385,0.611069,-0.110046,0.595327,-0.052695,0.132646,0.003535,-0.348398,-0.228091,0.896552,-0.596641,clean
-0.384193,-0.197793,0.690756,-0.289199,0.142143,0.215246,-0.161518,-1.54619,-0.934435,-0.774748,-0.47479,0.857392,0.211139,0.732234,-0.414093,-0.376178,-0.137557,clean
0.447417,0.759926,0.804272,2.188233,0.905233,-0.190445,-0.299975,-2.07345,0.516731,-1.743827,-0.180243,1.015087,0.071782,-0.698586,0.678022,0.482131,0.103547,clean
0.617231,1.373252,-0.349429,1.750799,0.550924,-0.159958,-0.036092,-0.361914,-0.126064,-0.794477,-1.691135,-0.382818,-1.397887,-0.823826,-0.30936,-0.333525,0.633056,clean
-0.227532,0.350161,0.240091,-1.499495,0.531786,0.210748,-0.358899,0.026851,0.1772,0.514189,-0.389342,0.955659,-1.006995,-0.485758,-0.366778,0.285866,-0.560831,buggy
1.785008,0.37892,-1.335439,1.413808,0.470566,-0.721177,-1.115961,-0.593411,1.057572,-0.846673,-1.744609,-1.145375,0.866558,-0.220492,0.281895,0.283688,-0.772175,clean
1.936049,0.557267,-1.553907,-2.015077,-3.115015,0.867847,-0.674537,0.803595,0.079048,1.333096,-0.382306,0.085113,0.553041,-0.481518,-1.84643,2.608378,-1.243512,clean
-2.482272,-0.123378,-0.181601,-0.170218,0.603695,0.222033,0.088001,0.627732,0.131036,0.036857,-0.533947,0.099161,-0.002909,-0.034611,-0.106924,0.343963,0.119868,clean
-2.215467,-0.204103,-0.302571,-1.214158,0.151208,0.07078,0.221524,-0.378046,-0.640035,0.00725,0.117402,0.55797,0.052068,-0.41517,0.185919,0.746251,-0.231818,clean
0.035311,-0.415496,-0.376975,-1.34919,-0.869145,0.386749,0.278404,-0.527996,-0.738807,0.429971,-0.69712,-1.31383,-0.458549,0.676949,1.42334,-0.008945,-1.080928,clean
-3.457919,-0.16999,-0.045948,-0.149833,0.166824,0.17117,-0.156246,-0.0306,0.049481,-0.305036,0.159763,0.114726,-0.427594,-0.336738,0.031071,-0.108012,0.262334,clean
0.263837,1.156369,-2.735412,-1.682034,-6.156364,1.228705,0.247708,0.135618,-1.718726,1.079278,0.882903,-0.248251,0.532635,-0.152628,0.04593,0.166528,-1.552568,clean
3.782127,0.599938,-0.309307,1.089985,-0.306467,0.504022,-1.005033,0.027365,0.551526,-1.349258,-0.038131,0.33707,0.479501,1.948693,-0.93148,-0.853119,0.682436,clean
-2.911199,-0.174178,-0.068045,-1.200573,-0.451167,0.500507,-0.15182,0.273594,-0.736182,-0.057389,0.513176,0.282281,-0.023491,-0.38813,-0.341315,-0.254448,0.024392,clean
-2.125597,-0.318805,-0.234343,-0.2953,-0.014192,0.301173,-0.411432,0.645954,0.796253,0.081514,-0.140134,-0.007545,-0.002366,0.083154,-0.264789,0.78975,0.526497,clean
5.739476,1.656842,-1.544867,6.734152,-2.907258,4.330799,11.888197,5.912963,-6.139791,2.520232,-2.746333,3.891433,-1.811759,1.482726,-0.654384,1.383562,-1.965096,buggy
-1.337402,0.37316,-1.275957,1.215254,-2.533372,0.683028,-0.308611,0.285393,0.693351,-0.494413,0.619859,-0.47172,0.026432,0.072449,0.098745,0.537807,0.92258,clean
-0.899919,-0.36965,0.284992,-1.213417,1.189739,0.376219,-0.606105,1.048611,0.883396,0.17516,-0.432969,-0.3811,0.067344,1.51497,-1.512103,-0.011545,-0.191688,clean
-2.909907,-0.295491,0.063343,-1.239799,0.126874,-0.19121,-0.00785,0.363392,-0.192859,0.226772,-0.030486,0.219809,0.061348,-0.077324,-0.024813,0.424699,0.253497,buggy
-0.577281,-0.034322,-1.094868,-1.642067,0.595609,-0.67193,1.431935,-0.860362,0.136756,0.471463,1.384332,1.250101,0.081747,-1.789548,0.432899,-0.475458,-0.386332,clean
-1.203536,-0.158922,-0.637092,-1.559715,-0.256711,0.235633,0.03085,0.260193,-0.175227,0.437489,-0.243039,-0.179383,0.166989,0.71357,-0.018138,0.424309,-0.272463,clean
-3.262382,0.028501,-0.178998,0.571062,0.114657,0.247932,0.068512,0.238756,0.125366,-0.321056,-0.367091,-0.175853,0.017788,-0.668361,0.047112,-0.19694,0.046926,clean
-0.070692,0.709988,-1.253131,0.330971,-1.841254,0.544032,0.373965,-0.413938,-0.984354,-0.347396,-0.40912,-0.542991,-0.652772,0.618739,0.209206,0.184764,-0.577421,clean
-1.936722,0.006561,-0.559609,1.316969,-0.857905,0.534805,0.19713,0.692682,0.522631,-0.474399,-0.16296,0.023048,0.343817,-0.544549,-0.204877,-0.15823,1.070891,clean
-1.674755,-0.487491,0.065377,-0.907216,1.330834,-0.139716,0.364844,-0.328533,-0.303532,-0.61801,0.869076,1.161508,0.467553,-0.6781,0.132972,0.346101,0.434995,clean
2.56064,-0.53505,-1.683451,-1.704923,1.181192,-0.886462,0.932035,-0.420418,0.245674,0.325545,-0.031082,-0.500994,-0.808374,-0.016287,1.09665,-0.29272,0.124059,buggy
-2.815115,-0.883341,0.460589,-1.129406,0.739466,0.135299,-0.023516,0.091358,0.019795,0.132382,-0.084138,0.294489,0.171431,0.274812,0.437528,-0.00503,-0.186421,buggy
-3.337299,-0.005758,0.191116,-0.712641,-0.283074,-0.118259,0.047486,-0.181587,-0.460886,-0.071521,0.055608,0.060849,0.009422,-0.157548,-0.091726,-0.413093,-0.133865,clean
-3.420558,-0.164511,0.016664,-1.181564,0.41889,0.163124,-0.003489,0.013617,-0.311763,0.138184,0.016534,0.312281,-0.165274,-0.260711,-0.175374,0.257839,0.114308,buggy
14.62291,1.120769,-4.982244,-2.020985,-0.302497,-0.921053,0.625733,4.067825,4.968896,2.312814,0.693277,1.778348,-0.261402,-0.976791,-2.703041,0.777021,1.607921,clean
-2.469927,0.287627,-0.628,1.371767,-1.118866,0.452103,-0.418201,0.263738,0.889792,-0.624736,0.530305,-0.12925,-0.515575,-0.327446,-0.084499,0.450912,0.955414,clean
-3.633945,-0.185446,-0.055814,-0.498956,0.229398,0.187444,0.040688,-0.068,-0.195808,-0.214213,0.293435,0.142345,-0.703679,-0.231741,0.047081,-0.048668,0.250613,clean
-1.061433,-0.702392,-0.264377,0.023051,1.845038,-0.437578,-0.744898,-0.25579,-0.678037,2.052551,0.371964,-0.948597,0.202409,0.661724,0.347317,-0.313967,0.507863,clean
