@relation 'data/M_multi_metrics_JDT.csv-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R62-weka.filters.unsupervised.attribute.Standardize_principal components-weka.filters.unsupervised.attribute.Remove-V-R1-19'

@attribute 0.189WCHU_numberOfLinesOfCode... numeric
@attribute -0.348LDHH_numberOfAttributesInherited... numeric
@attribute -0.288ck_oo_fanIn... numeric
@attribute -0.383ck_oo_lcom... numeric
@attribute 0.302ck_oo_numberOfAttributes... numeric
@attribute -0.272numberOfCriticalBugsFoundUntil:... numeric
@attribute 0.342ck_oo_numberOfPublicAttributes... numeric
@attribute -0.538WCHU_noc... numeric
@attribute -0.319CvsLogEntropy... numeric
@attribute 0.376LDHH_numberOfPrivateAttributes... numeric
@attribute 0.297ck_oo_numberOfPrivateMethods... numeric
@attribute 0.389LDHH_fanOut... numeric
@attribute -0.308LDHH_dit... numeric
@attribute -0.603ck_oo_noc... numeric
@attribute 0.541LDHH_dit... numeric
@attribute -0.321LDHH_dit... numeric
@attribute 0.473WCHU_lcom... numeric
@attribute -0.326WCHU_numberOfAttributes... numeric
@attribute class {buggy,clean}

@data
-2.072514,-3.98517,0.688403,-1.219338,1.430061,0.756874,-1.093157,0.540669,0.081813,0.433856,0.555319,0.58428,0.26399,0.929288,-0.068738,0.005651,0.121705,0.112269,clean
-0.436941,3.137468,2.051121,0.411724,-0.210863,1.996111,-1.637127,0.806252,-0.489298,3.259451,-2.499657,1.368121,2.433497,-1.5705,-0.160889,-1.095039,-2.748403,-0.408859,buggy
-1.36923,-4.549165,1.611441,-1.686538,0.615394,-0.747452,-0.449432,-0.128532,0.578328,1.462024,0.03829,0.041926,0.393144,0.65152,-0.007221,0.272122,0.158188,0.510672,clean
2.167439,-4.458628,0.830936,0.707543,0.320558,-2.379373,-0.016346,0.664567,-0.845409,-0.35176,-0.441065,-0.445561,0.483564,-0.951885,-0.572999,-0.006167,-0.771294,0.193876,buggy
-0.868679,-3.394002,-1.771826,2.270981,-2.333211,3.224354,3.522324,-5.688072,-2.28683,1.617469,0.900541,0.983935,0.004261,3.367782,-0.886258,-1.638483,-0.117208,-0.521166,clean
-2.337472,1.466322,-0.371,1.027691,-0.842246,-0.650515,0.729517,0.954336,-0.882741,-0.46964,-0.42788,-0.543396,0.345022,0.33235,0.00224,-0.280869,0.152103,0.02329,clean
2.22613,0.774053,1.088518,-0.896752,-1.174546,-1.440331,-1.474699,-0.284188,-0.096852,-0.035424,2.367157,-0.483975,-1.3616,-0.264635,-0.767427,0.577036,-0.364595,0.189689,clean
-1.686864,1.808845,-0.488717,0.198716,0.504532,1.00344,-1.13136,0.159573,0.463166,0.995599,0.532664,0.50647,-0.077962,0.155355,-0.281718,-0.698956,-0.310869,0.248251,clean
-2.402402,1.609172,-0.416138,0.008298,0.998709,0.605764,-0.356621,-0.323245,0.761261,-0.083549,0.484252,-0.036566,0.2162,0.205995,0.143147,-0.409435,0.060051,0.154894,clean
2.435735,-0.637848,-0.531014,1.425029,-2.150885,1.963272,0.936661,0.587236,1.292036,-1.42356,-2.309921,0.031188,-0.203635,-0.264457,0.494055,1.530435,0.030037,-1.65625,buggy
-2.341186,1.848094,-0.265256,0.509973,-0.794287,-0.458398,0.510424,1.015685,-1.159546,0.129227,-0.185376,-0.536175,-0.083888,0.324194,-0.379166,-0.041763,0.151771,0.164087,clean
15.87047,-4.10488,-8.193902,3.601412,-1.312101,3.266478,0.387735,-6.798236,-0.218047,1.054871,-1.804056,5.950612,-2.792768,3.781353,-1.05809,2.631688,-0.652354,0.527941,buggy
5.48518,-3.213393,-2.918563,1.679825,1.399322,-1.707201,-0.265245,1.52471,-0.761705,-0.53977,0.387004,0.349569,0.086414,-1.367624,0.547956,0.084473,-0.628424,0.015206,buggy
-1.877265,0.579947,-0.220395,0.569526,-1.212368,-0.469987,1.368042,0.916005,-1.07651,0.281609,0.141756,-0.410802,0.437619,0.24796,-0.203343,-0.058479,0.27738,-0.048505,clean
1.751535,3.359676,1.247582,-1.05873,-1.475159,0.245415,-1.780408,0.566816,-1.69451,1.00071,1.807083,-0.45137,-1.408455,-0.568676,-0.479458,0.244886,-0.716793,0.092868,buggy
-2.949453,-3.141425,1.624734,-1.668896,1.044162,0.255568,-1.212504,0.518217,-0.277439,-0.213768,-0.200473,0.471442,0.111419,0.489858,-0.327783,0.280923,0.30837,-0.127366,clean
-2.479181,-4.091249,1.576055,-1.404621,0.525353,0.62038,-0.788586,0.272309,0.215354,0.037386,0.399708,0.354541,-0.182542,0.015236,-0.148118,0.148027,0.121992,-0.210946,clean
-3.102411,1.845628,-0.06746,-0.421655,0.126614,0.008991,-0.306272,-0.303558,0.812552,-0.099761,-0.067336,-0.234894,-0.118684,0.149517,0.119228,-0.142235,-0.136807,-0.140463,clean
-2.745928,-3.870453,1.515211,-1.562949,0.538623,0.82948,-0.715015,0.235091,0.20421,0.124185,0.46569,0.52921,-0.086573,0.071421,0.058095,0.178668,0.112295,-0.178906,clean
13.867001,-0.258792,-0.062055,3.97246,-2.685181,-4.911547,-0.698965,-2.012766,4.023725,1.162867,-1.172419,3.847252,-0.850525,0.668004,2.06337,2.216302,1.308124,0.815914,buggy
0.492132,-2.217119,0.55631,1.263477,-0.786535,0.975229,1.872947,0.503154,0.739006,-0.733597,0.588676,-1.026898,-0.163018,-0.64265,-0.641815,-0.215713,0.063202,-0.212589,buggy
-2.921414,-4.152459,1.706828,-1.751578,0.540571,0.779498,-0.696128,0.351912,-0.1148,0.357465,0.311893,0.696219,0.4861,0.407019,-0.219448,0.137045,0.522744,-0.099284,clean
0.318075,1.179566,-0.40161,1.244508,-1.363582,0.130937,0.086787,0.858065,-0.1217,-0.244112,-0.607082,0.257543,-0.562333,-0.841244,-0.320919,-0.048009,-0.525697,0.114826,buggy
0.754323,2.496171,1.054899,0.887806,0.824232,0.229036,1.85477,1.152102,-0.803138,-0.429745,0.088805,-0.906755,-1.497153,-0.449597,-0.82763,-0.166355,0.147018,0.711004,clean
-1.532451,0.665091,-0.394527,0.444108,-1.269607,-0.297828,1.2229,0.964012,-0.982214,0.073281,-0.044682,-0.346911,0.340343,0.191854,-0.375805,0.106133,0.372756,0.106421,clean
-2.416004,1.713205,0.191907,-0.52405,0.451017,0.367149,0.043945,-0.281853,1.024292,-0.381683,-0.276609,-0.205533,-0.149359,0.096,-0.015812,-0.037089,-0.045572,0.041108,clean
-2.599494,1.886926,-0.867828,-0.167427,0.886996,0.266889,-0.58521,-0.080516,0.766839,-0.301989,0.3519,0.22161,0.034182,0.566793,0.204468,-0.196952,-0.402278,0.001027,clean
-0.466481,1.806417,-0.140681,0.808836,-0.584752,-0.153206,0.335895,1.059521,-1.031943,0.470723,-0.306706,-0.417512,-0.023757,0.059325,-0.129548,0.099742,-0.17328,-0.046421,clean
3.525012,-0.282857,-1.103136,0.987188,2.771155,2.137464,0.015746,-4.848512,-1.377889,-0.745954,-0.28491,-1.472888,-0.572102,-2.741888,-0.787516,-0.347428,0.024288,0.625579,buggy
1.602411,3.469454,1.87636,-1.003736,-1.425903,1.366435,-2.336427,0.096953,-1.070332,1.448848,1.286898,-0.292347,-1.763492,-0.128927,-0.139352,0.314769,0.845917,0.277157,clean
-3.081525,1.950036,-0.172882,-0.525503,0.186154,-0.164501,-0.429641,-0.290197,0.782321,-0.295747,-0.183033,-0.082332,-0.040165,0.171805,0.141822,-0.16292,-0.204159,-0.108742,clean
5.148769,0.671248,1.636903,3.001429,0.013621,-0.475744,1.634243,-0.318899,1.925968,-1.097043,0.214988,1.195631,-0.649295,-0.753884,-0.107728,-0.954665,0.513443,1.258754,clean
-2.909915,-3.938977,1.655134,-1.719874,0.608832,0.685173,-0.767991,0.357106,-0.107915,0.247228,0.227676,0.601133,0.362893,0.386989,-0.196901,0.158744,0.430452,-0.120268,clean
3.741841,-2.417545,-1.471067,2.802338,-2.594377,0.869288,1.278102,0.2647,0.868814,1.201854,1.391336,0.854486,1.163993,-0.096051,0.464227,-0.107429,-0.510889,0.441379,clean
-2.43497,0.925546,-0.161016,0.590693,-0.67705,-0.529622,0.808133,0.792006,-0.71447,-0.596161,-0.393093,-0.283416,0.682088,0.383245,-0.040461,-0.131089,0.079183,-0.072585,clean
-2.711433,2.338002,0.24466,-0.769051,0.258366,-0.020273,-0.345264,0.029405,0.04845,0.495104,0.453907,-0.133658,-0.61057,0.224011,-0.229544,0.537951,-0.234673,0.221258,clean
2.255422,-3.896054,2.834541,1.043478,1.234946,0.1527,1.07629,-1.091498,-1.443637,-1.19484,-0.562762,0.406877,-0.7751,-0.143143,-1.06363,-0.57726,0.654453,0.636491,clean
0.000667,1.610402,-1.111861,0.269389,0.841025,2.159215,-1.484239,-0.214999,0.769943,-0.842645,-2.027684,0.462593,1.299098,0.531375,0.647001,1.845255,0.311435,-1.034283,clean
0.648347,-3.863366,0.291726,0.657428,0.894796,-1.317505,-0.744666,1.376126,-1.749997,-0.477413,-0.130349,-0.104278,0.833705,0.083616,-0.496131,0.16568,0.325832,0.043507,clean
0.1471,1.369405,-2.32129,0.851054,0.210591,0.279519,0.288829,-1.490944,-1.913256,-1.160299,-1.741555,-0.405417,0.543771,-0.764318,1.153518,1.318982,0.331975,0.226625,clean
0.423401,-1.191643,-1.133622,1.020737,1.060305,0.297932,-0.959485,1.553035,-1.161396,-1.027311,-0.843715,-0.272914,-0.405659,-0.506678,0.658778,-0.387423,-0.384164,0.2129,clean
-1.622522,-2.575766,0.12943,-1.211251,2.831496,0.725723,-1.505323,0.58406,-0.690885,-0.607523,0.078839,0.331933,0.00122,0.113177,-0.14195,0.6858,0.182843,0.097043,clean
7.978147,0.547314,-0.846089,-0.03204,0.373127,-1.811788,-1.438603,-1.033398,3.012952,-0.163631,-2.015255,-1.966457,0.79831,1.275294,-0.821289,0.52476,-0.166361,0.712108,buggy
2.032017,-1.866715,-2.301112,0.338217,-0.49744,0.855722,0.438668,-1.323646,2.566359,1.387914,2.06394,0.698185,-0.239519,-1.038922,0.841872,0.341368,-0.12685,0.654966,clean
0.157561,2.808167,2.827736,0.126556,2.723441,0.428707,1.555823,-0.626613,1.399829,-0.80721,0.012503,-0.484101,-0.154499,-0.008879,-0.308122,-0.854652,-0.030823,0.647003,clean
-1.961965,2.257848,0.063792,-0.506343,0.307814,-0.721429,-0.308777,-0.450407,0.205201,-0.251984,0.315431,0.309224,0.1304,0.109276,0.765563,0.666242,-0.243551,0.101104,clean
-0.317777,-2.826428,1.599999,0.401788,0.851584,-1.510182,-0.217064,1.462245,-1.276693,-0.754514,-0.864393,0.650476,-0.247179,0.358828,-0.423934,0.279686,0.319587,0.496461,clean
-2.986463,2.043174,-0.105241,-0.472072,0.096306,-0.172637,-0.592138,-0.220294,0.607716,-0.106433,-0.002464,-0.188863,-0.252643,0.161593,0.039915,-0.02733,-0.12834,-0.037818,clean
1.283004,1.142105,0.218755,1.701605,-0.76918,-1.672336,0.330543,0.600967,-0.326485,-1.366378,0.372767,0.542155,-0.2601,-0.363334,-0.093527,0.087881,-0.26581,0.244324,clean
-0.578317,1.720216,-0.310225,0.946929,0.105263,-1.122302,0.803648,0.677075,-0.218546,-0.184953,-0.491836,0.202195,0.04667,-0.25794,-0.033816,-0.454265,-0.246277,-0.626754,clean
-2.919011,-0.535288,0.741083,-1.116992,1.023601,-0.048069,-1.163106,0.383128,0.072972,-0.385416,-0.633415,-0.126032,-0.801666,0.398443,0.741262,-0.348367,-0.272623,-0.135128,clean
-1.584851,1.686527,-1.277287,0.661127,0.723841,0.437757,-1.241434,-0.029928,1.204777,-0.92416,1.002875,1.687232,-0.746807,-0.206509,-0.056662,-0.608317,-0.541594,0.09037,clean
-2.642604,-0.079452,0.2401,-0.558473,0.221378,-0.100761,-0.369084,-0.421895,0.309876,-0.269191,0.037122,-0.42507,0.393497,-0.509153,-0.174688,0.501488,-0.076313,-0.261111,buggy
-1.293276,0.936263,-0.813952,-0.632227,-0.019475,-0.268315,0.011434,-0.782148,1.115964,0.150895,-0.003683,-0.212707,-0.113926,-0.777431,0.269731,-0.075517,-0.237726,0.098294,clean
-3.128027,1.77868,-0.032962,-0.479782,0.207179,-0.048927,-0.328726,-0.297424,0.812006,-0.209766,-0.134899,-0.059832,0.069884,0.240013,0.136442,-0.137865,-0.105823,-0.084729,clean
-2.152707,1.630101,-0.775707,0.970419,-0.415748,-0.824568,0.590619,0.528624,-1.356145,-0.573736,-0.551091,-0.877168,0.578184,-0.563098,0.391291,0.010075,0.20164,0.078867,clean
-3.026203,0.041268,0.39153,-0.837186,0.196715,0.173738,-0.462902,-0.246815,0.748074,-0.205237,0.131499,-0.210122,0.141398,0.067552,-0.356454,0.323179,-0.186707,-0.305646,clean
-2.434799,0.854059,0.276849,-1.165685,0.216943,-0.302953,-0.558544,-0.332245,0.115711,-0.076816,0.492907,-0.075792,0.091659,-0.165519,-0.155975,0.528682,-0.24746,-0.179344,clean
-2.743325,1.650052,-0.024327,-0.613964,0.241915,-0.465432,-0.595999,-0.205194,0.531268,-0.20827,0.020576,-0.032293,-0.110875,0.149803,-0.175718,0.117558,-0.090203,-0.138525,clean
-1.103876,-1.55038,-1.245298,0.595375,-1.156525,2.505153,1.826157,-6.504253,-1.054871,0.774744,0.325008,1.178646,-1.668588,2.293463,-1.412261,-1.356592,-0.582479,-1.064941,clean
8.454492,6.049545,10.873696,1.995121,13.980203,2.091649,13.002418,-0.194625,2.138793,-0.572101,1.031099,-0.680301,-0.747431,1.830101,0.83252,4.872375,-3.956427,2.589016,buggy
-1.207541,2.292017,0.357977,-0.114878,-1.127134,0.55486,-1.197532,-0.326121,0.47106,-1.491876,-0.843007,-0.140562,1.021763,1.110959,1.0074,0.897055,0.042264,-0.361267,clean
-1.222404,0.375705,-0.260579,0.679119,-1.333341,-0.79046,1.362366,0.780752,-0.821832,-0.112457,0.070698,-0.497301,0.528303,0.151704,-0.242041,-0.186241,0.242187,-0.055764,buggy
-2.47554,-0.044297,0.372245,-0.849783,0.140486,-0.149934,-0.447331,-0.295422,0.794964,-0.243193,0.231951,-0.251466,0.051942,-0.067728,-0.492686,0.303094,-0.379151,-0.302645,buggy
-2.910798,-1.485732,0.502924,-0.667892,-0.670012,1.099476,0.610958,-0.688833,1.424701,0.716156,0.961304,-0.573117,0.338347,-0.107629,0.272805,0.104077,-0.044165,-0.525181,buggy
-2.123529,-3.734788,1.343756,-1.71085,1.296707,-0.530487,-0.894693,-0.181695,0.111458,1.019348,-0.67117,-0.163041,0.637632,0.315018,0.178091,0.327158,0.312671,0.611286,clean
-2.878885,1.896492,-0.423664,-0.58592,0.393334,0.013182,-0.639323,-0.107413,0.566934,-0.082218,0.103022,-0.094445,-0.158047,0.197053,-0.043961,-0.082899,-0.233265,-0.065157,clean
2.309349,-0.113498,0.164882,1.078517,-1.904339,-2.034655,0.538706,-0.414455,-0.248882,0.310127,1.912969,1.13146,-0.357663,-0.539803,1.204585,0.962926,0.891083,0.129922,buggy
-0.30805,1.359629,-4.034224,2.173969,2.384591,0.724533,-0.866298,1.685661,-0.884432,-0.419204,1.921296,0.445025,0.887207,1.425746,0.285766,-0.652953,-0.278548,0.329662,clean
10.531754,-0.627536,4.292908,-2.464566,0.697964,4.289831,-2.621146,-2.701724,1.197631,-5.968228,-1.013289,0.071786,1.505752,1.088838,0.354292,0.922868,-0.594363,0.909009,clean
-2.388728,-0.122238,-0.237861,0.606222,-0.919356,-0.01814,1.020974,-0.071659,-0.563953,-0.143046,0.133522,-0.627371,0.940719,-0.715191,0.577801,0.092427,0.306087,-0.018118,buggy
-2.522181,-3.820568,1.566131,-1.546176,0.675419,0.472304,-0.775248,0.394914,-0.0289,0.020797,0.293779,0.590533,-0.160656,0.119825,-0.186063,0.248184,0.172522,-0.202606,clean
-3.02631,1.532514,-0.067086,-0.569264,-0.074449,0.077611,-0.321471,-0.23558,0.61572,0.1906,0.163714,0.09239,0.049206,0.146418,-0.05146,-0.135891,0.036452,0.032953,clean
-1.954934,0.624102,-0.237038,0.668604,-1.144814,-0.550073,1.240166,0.902121,-1.030004,0.14405,0.047076,-0.262635,0.5556,0.279407,-0.217198,-0.082557,0.369451,0.011841,clean
-1.850935,1.736491,-1.703001,0.044472,1.490215,0.582417,-0.801573,0.13054,0.713115,-0.232301,1.041468,0.349582,0.109624,0.775887,0.172064,-0.40523,-0.492566,0.049989,clean
-2.554308,-2.917831,0.980638,-1.418491,-0.414368,1.329269,0.32571,-0.370787,0.965023,0.525733,0.816063,0.026362,0.962201,0.062663,-0.945092,0.894384,0.446162,-0.32476,clean
-3.155746,2.090087,-0.174698,-0.484738,0.261715,-0.228434,-0.619298,-0.268387,0.743941,-0.329027,-0.281814,-0.037194,0.08466,0.280209,0.097878,-0.189799,-0.061297,-0.097238,clean
1.225718,-4.958684,0.532986,0.179366,-1.27014,2.797175,0.314227,-0.093575,-1.390609,-0.898681,-2.439201,-1.396694,-0.189471,0.885146,-0.589929,1.07146,-0.238185,-0.577191,clean
-2.632594,-1.364031,0.514075,-0.963907,1.030577,0.28024,-1.007244,0.409378,0.098958,0.026822,-0.11121,-0.032592,-0.468911,0.415762,0.668577,-0.488554,0.023172,-0.088692,clean
4.877213,7.050656,12.965417,5.089013,16.836132,4.563094,16.73722,1.857769,0.287079,-0.45207,-0.23975,-0.130172,-1.12973,1.62201,1.082875,6.345881,-2.799291,4.767253,buggy
-2.067478,2.193895,-0.084776,-0.902092,-0.349606,-0.177043,-0.414942,0.151943,-0.422261,1.380504,0.859468,0.142188,-1.238822,-0.001673,-0.318697,0.82502,0.045128,0.333692,clean
5.309479,0.645423,-0.22413,3.689636,-1.627217,-1.465739,-0.560749,0.430294,1.123199,-0.69634,-0.149132,2.905111,-1.242535,-1.118178,-0.162832,-0.383341,0.251296,0.809773,buggy
-1.944067,0.519848,-0.221714,0.673252,-1.212815,-0.485238,1.321452,0.86061,-0.960402,0.173975,0.10093,-0.349989,0.514337,0.247055,-0.153275,-0.089436,0.318879,-0.024713,clean
-1.814698,0.672578,-0.245834,0.581813,-1.15449,-0.606963,1.277468,0.944314,-1.13852,0.293667,0.12477,-0.277107,0.43912,0.264285,-0.266085,0.011,0.352236,-0.004003,clean
18.883607,1.859498,0.668625,2.478136,-1.969353,-3.870092,-2.521649,-1.400407,2.610452,1.964529,0.062639,4.62004,-2.203368,-1.748758,0.915137,3.467502,0.531682,0.141066,buggy
0.307579,1.41412,-1.301888,0.341027,-1.220624,-0.023092,0.536496,0.8425,0.394113,-1.416854,-1.778659,-1.271668,-0.579328,0.115461,-0.640821,0.261151,0.529195,0.069348,clean
-1.240404,-1.292222,-0.009563,1.245496,-1.382603,-0.224395,1.371741,0.343029,0.150548,0.120489,0.753761,-0.173715,-0.187105,-0.431469,0.375022,0.361386,0.122685,-0.229458,clean
-3.129739,1.419025,-0.122287,-0.455423,-0.06899,0.154362,-0.210347,-0.409804,0.956632,-0.043026,0.066787,-0.14811,0.125532,0.125362,0.220908,-0.286743,-0.079571,-0.112622,clean
17.643778,0.118943,-6.65932,3.780585,2.698964,4.001193,-3.809378,3.14404,1.169323,-0.222027,0.234066,-0.922121,-0.677291,1.219541,-2.645455,1.024988,-0.872097,0.901776,buggy
-1.24457,1.285641,0.335114,-0.51462,0.669818,0.474841,-0.978906,-0.034066,0.40483,0.493341,0.446451,-0.282487,0.055375,0.281794,-0.679963,-0.358088,0.233308,0.583551,clean
-2.526222,-3.825097,1.558462,-1.549362,0.661573,0.471005,-0.787783,0.392707,-0.027882,0.014247,0.292707,0.591905,-0.154722,0.120852,-0.186373,0.240356,0.167659,-0.187082,clean
0.186886,1.616162,-2.891966,1.407095,1.760063,0.663203,-0.158307,1.520834,-0.877306,-0.203553,1.262986,-0.181386,0.251101,0.594749,0.003474,-0.552002,0.150361,-0.490871,clean
-1.694379,0.464682,-1.018597,1.040892,-0.46776,-0.199918,0.899697,1.062293,-0.98827,0.081996,0.487203,-0.258871,0.858008,0.383432,-0.12823,-0.297216,0.406336,0.080757,clean
-0.26741,-1.403264,1.360848,-2.203791,1.610178,-1.574152,-0.909826,0.447912,-0.543064,-0.454569,-0.151377,0.572803,-0.682768,0.355845,0.019728,0.879351,-0.320374,0.229629,clean
4.928256,2.345531,-0.148095,-1.087035,-2.430754,0.403828,-0.220801,-2.412002,-2.673131,-1.538478,-1.285611,-2.21691,-0.259414,0.832544,0.34952,0.459993,1.152794,-0.504686,clean
-2.52129,0.870017,-0.513986,-0.842312,0.090916,-0.009362,0.199862,-1.04426,0.107285,0.491351,0.477467,0.326614,0.979307,-1.136144,0.418348,0.119761,0.448716,0.210258,clean
-1.240805,-2.769375,0.554993,-0.522798,1.745148,-0.085667,-1.899259,0.961823,-0.232105,-0.99322,0.361569,1.468323,-0.83873,0.117854,-0.70871,0.09753,-0.242544,0.038465,clean
24.903673,0.066437,3.716465,-1.307867,0.556465,-4.181312,-0.622273,-0.924256,1.148326,-5.617066,1.927688,1.761531,0.269728,-0.765076,-0.112649,-3.427901,-2.641788,-0.684509,buggy
0.821232,2.823919,1.902969,2.511321,3.600414,1.324136,3.031662,1.160004,-0.637881,-0.807355,0.482493,0.626444,0.573297,0.757084,0.179263,-0.244543,-0.285837,1.435222,clean
-0.763832,2.190836,-0.129123,-0.640662,0.716714,0.263929,0.047557,-0.099946,0.928038,-0.593402,0.172359,0.025979,-0.804824,-0.050378,-0.25154,-0.080529,-0.159043,-0.038708,clean
-2.038997,1.552612,-0.037358,-0.566112,-0.223256,-0.605612,-0.463284,-0.456339,0.727706,-0.11768,0.519421,-0.06587,-0.077261,0.05191,0.195303,0.002985,-0.220559,-0.077307,clean
0.254976,0.789961,1.250295,-1.313331,0.469169,0.567497,-0.394139,0.141996,0.277047,1.476234,-0.374523,-0.920276,-0.488165,-0.076782,-1.395848,0.514298,-0.241973,0.574223,clean
-1.776517,1.575445,-0.799404,0.71037,-0.687101,-0.140404,0.376481,0.272704,-0.578128,-1.150224,-1.41608,-0.974477,0.644321,-0.346644,0.398554,0.354573,0.232122,-0.053712,clean
-3.07288,0.673204,0.086137,-0.676957,-0.450588,0.508684,0.133717,-0.52345,0.713562,0.905835,0.552528,1.167622,0.919669,0.342777,0.034277,-0.183523,0.876789,0.372902,clean
-2.956772,-2.370935,1.468764,-1.659939,1.339717,-0.130679,-1.626896,0.642273,-0.420971,-0.633332,-0.570522,0.350184,-0.172462,0.513364,-0.352248,0.331279,0.094405,-0.177828,clean
4.235808,4.501795,3.07074,-1.866066,-3.164271,0.582887,-1.526502,2.071602,-5.83708,2.451719,3.781961,-3.439612,-2.57546,0.796274,-1.070963,2.32568,-0.808084,0.380679,clean
3.382182,-3.1946,-1.939543,1.566911,-3.333987,1.653048,2.585525,-0.2974,1.95922,0.550082,0.880093,1.357751,-0.333747,-1.424799,0.661003,0.522166,0.654149,0.396424,clean
0.332441,-0.96839,1.082252,-0.158597,-1.323037,1.439839,-0.186273,-0.624029,1.256183,1.32106,0.051123,-0.834393,0.094449,-0.704513,0.109133,0.354398,-0.065473,-0.555625,buggy
-1.181111,2.163549,0.429082,0.001291,0.472335,0.323257,-0.760599,-0.35017,0.701466,-0.391821,0.145368,-0.304726,-0.604368,-0.588917,-0.290537,-0.653229,-0.033069,0.149488,buggy
-2.371815,1.111288,-0.136815,-0.82442,-0.224248,-0.120908,0.086688,-0.607439,0.845594,0.437416,0.467714,0.608936,0.489103,0.189263,0.32916,-0.286935,0.240269,-0.091731,clean
-0.347688,-1.951822,0.011274,1.10652,-2.491908,0.442222,1.904983,0.175524,0.040852,0.173008,1.895801,0.514529,0.699145,-0.755025,0.049837,-0.631866,0.13643,-0.003853,clean
7.740804,0.432816,0.378954,2.851618,-0.584849,0.397041,1.949931,0.448411,2.46731,-2.695442,-0.783424,1.987866,-1.888994,-2.165655,-1.083724,-0.374987,-0.854704,0.437303,clean
-2.738732,0.09931,0.385928,-0.878727,0.313414,-0.330172,-0.516345,-0.277896,0.724151,0.233472,-0.047448,0.084638,0.491998,0.343998,-0.510466,0.308607,0.085215,0.115355,clean
-1.611241,-4.258934,0.844449,0.279646,0.179863,0.326228,0.055708,1.313838,-1.30294,-0.524545,-0.06949,-0.332386,0.736623,0.402856,0.054741,-0.087815,0.07377,-0.203574,clean
-0.993811,0.55119,-1.039054,0.815152,-0.63496,-0.017993,0.993253,1.180385,-1.153328,0.448173,0.810894,-0.420338,0.30947,0.442717,-0.366089,-0.029307,0.336461,0.069143,clean
3.273582,-1.173628,-0.644884,2.584033,-1.198941,1.197023,1.445104,0.197158,0.609931,-0.22058,1.988577,1.235096,1.45806,0.393547,1.13865,-0.241401,-0.829538,0.056456,buggy
-1.47338,0.570691,-0.653709,0.675964,-0.868475,-0.301131,1.257991,1.088009,-1.173287,0.456992,0.51239,-0.377836,0.329536,0.369422,-0.284905,-0.078482,0.281819,-0.040368,clean
2.314267,-5.476093,-0.421868,1.99484,0.319825,-0.367017,-0.055122,0.876898,-0.822537,-0.620733,0.597227,-0.21284,0.149868,-1.186952,0.076461,0.172154,0.046409,0.107395,clean
0.716918,-4.224671,0.918115,1.566557,-0.259226,-0.823109,-0.39962,1.414561,-0.815892,-1.624483,0.055823,1.695541,-0.807649,-1.334236,-0.664413,-0.173642,-0.622712,-0.21048,clean
-0.877689,1.101927,-0.300167,1.1368,-0.629996,-1.880561,0.308546,0.453349,-0.38197,-0.058213,-0.268996,0.529328,-0.160549,0.333765,0.489797,0.661827,0.412444,0.485758,clean
-0.893379,-0.147397,-0.217427,0.98486,-1.70181,-0.233201,1.188334,0.273882,-0.010758,-0.155399,0.803426,-0.154578,0.405,-0.1813,0.199748,-0.378611,0.419921,0.048207,clean
-2.759332,2.031471,-0.835924,-0.276797,0.854535,0.16072,-0.75397,-0.05877,0.695362,-0.314555,0.21805,0.169669,0.123191,0.47133,0.106067,-0.268098,-0.214139,0.000779,clean
-0.946393,1.82041,-0.863751,0.31718,1.664162,0.031457,-0.56962,-0.008701,0.931181,-0.218263,0.666748,-0.313267,0.137869,0.301171,-0.260077,-0.715666,-0.329001,0.198817,clean
-1.745557,1.905901,0.021542,-0.2407,0.787887,0.876536,-0.051578,-1.915965,0.455974,-1.081815,-1.012211,-0.497593,-0.756636,-0.266815,-0.363053,-0.342755,-0.003187,0.447451,clean
-1.920151,0.620975,-0.248802,0.662834,-1.147861,-0.576031,1.236003,0.900413,-1.040143,0.151036,0.083396,-0.233964,0.540131,0.258908,-0.213669,-0.059183,0.356367,0.023173,clean
1.077687,-0.903318,-0.012025,1.440913,-1.268158,-1.819265,0.462523,0.493528,-0.145331,-0.588437,0.21851,0.697421,-0.318619,-0.348118,-0.27518,0.976467,0.282433,-0.107226,buggy
2.111395,-2.84026,2.200969,0.660147,1.23568,-2.063367,-0.08891,0.858787,-1.184109,-0.978871,-0.964206,0.328401,0.1911,-0.200101,-0.360921,0.194249,0.527998,0.736198,buggy
-1.615008,1.256423,0.194127,-0.779962,0.424281,0.714951,-0.816286,-0.009399,0.346219,-0.159145,0.51555,0.024986,0.08499,0.131544,-0.583961,-0.368589,-0.062807,0.467565,clean
-2.619717,1.331984,-1.255061,0.441932,1.205624,0.514841,-0.438668,-7.389498,-3.736276,-0.876608,-2.290329,-0.920023,-1.572345,-0.893924,-0.717755,-0.503053,-0.560517,0.484796,clean
-2.92234,1.001996,-0.072566,-0.611072,-0.342761,0.29806,-0.085767,-0.368121,0.707872,0.543879,0.633539,0.389202,0.191784,-0.010661,0.007178,-0.060867,0.121853,0.158136,clean
