@relation 'pc4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Standardize_principal components-weka.filters.unsupervised.attribute.Remove-V-R1-12'

@attribute 0.237LOC_TOTAL... numeric
@attribute -0.294CONDITION_COUNT... numeric
@attribute 0.327PERCENT_COMMENTS... numeric
@attribute -0.367CYCLOMATIC_DENSITY... numeric
@attribute -0.47DESIGN_DENSITY... numeric
@attribute -0.607MAINTENANCE_SEVERITY... numeric
@attribute 0.433HALSTEAD_CONTENT... numeric
@attribute 0.351PERCENT_COMMENTS... numeric
@attribute -0.792PARAMETER_COUNT... numeric
@attribute 0.453HALSTEAD_LEVEL... numeric
@attribute -0.385LOC_CODE_AND_COMMENT... numeric
@attribute class {buggy,clean}

@data
11.480392,-3.746338,4.877104,0.75659,-2.184851,-3.770655,-0.245154,2.702722,0.375624,-1.230666,1.577938,clean
-2.538609,-0.637534,-1.534608,-0.57347,0.31636,0.853472,0.013906,1.254547,-0.747113,-0.739297,-1.243052,clean
8.927402,-3.95277,1.113411,1.334177,-1.428524,-4.423021,0.725211,-1.315551,2.153237,-1.440623,0.580618,clean
-1.706048,0.074862,-0.336232,0.232996,1.604319,0.60736,0.231051,0.807074,-0.99119,0.234553,0.495859,clean
1.352747,0.398932,2.22344,0.641239,-1.085216,-0.4785,0.066476,-0.588418,0.743398,-0.914419,0.011325,clean
-0.149495,0.187616,-1.597204,0.477175,2.489016,-2.545574,1.880448,-0.477298,1.315732,-0.068207,0.970893,clean
-1.806018,-0.225378,0.279646,-0.003047,1.654381,0.528634,0.33287,-0.438763,-0.831471,0.127303,0.083381,clean
2.067703,-1.241832,2.830547,0.573936,-0.907731,0.399019,0.209688,1.015911,-0.029696,0.083829,-0.740331,clean
0.185583,-0.672375,1.38379,0.351705,-0.519118,1.20072,0.255997,-0.046545,0.653481,0.719434,-0.951893,buggy
-1.948156,0.065892,0.13901,-0.158452,0.074046,0.974554,-0.269778,-1.097139,0.525621,-0.028955,-0.201429,clean
4.268561,-1.049624,3.103199,0.172108,1.326529,0.36488,-0.325163,1.200176,0.601415,0.27127,1.240705,clean
-2.944811,-0.48493,-1.177606,-1.200493,0.865151,0.48894,-0.183892,1.336163,-0.149213,-0.358408,-0.2154,clean
-2.680742,1.037084,-0.270414,0.044499,-0.370595,-0.719312,-0.25507,-0.859693,-1.331966,-0.594355,0.060678,clean
26.5491,2.60729,-17.056532,6.141069,-3.273138,2.055809,-2.958541,-0.304369,0.043945,5.122428,-1.478976,clean
8.115628,-0.386721,-5.942778,4.512353,-1.436428,-0.93915,0.958352,0.438084,-0.231955,0.446741,0.48406,clean
-3.413625,-0.404975,-2.301595,-2.344343,-0.034215,-0.219709,-0.892985,1.601546,1.578581,-1.505526,-0.586725,clean
1.102153,-1.21672,2.717583,0.676044,-0.291191,-0.74789,0.534989,1.561556,0.074671,0.52439,0.186668,clean
-3.315233,0.942434,-0.57226,-1.030038,-1.387865,-0.704573,-0.942811,-0.907864,-0.25575,0.596551,0.972864,clean
-3.444453,-0.399214,-2.312218,-2.381785,-0.059783,-0.232656,-0.902487,1.621047,1.56777,-1.499029,-0.603149,clean
-2.19611,0.520869,-0.201902,0.069446,0.70681,0.437867,-0.075433,-0.08998,-0.610355,0.26844,1.021854,clean
-1.630349,-0.251134,0.414285,0.159177,1.687129,0.746714,0.098483,-0.594099,-0.082932,0.136857,0.350718,clean
-1.282417,-0.278211,-0.297352,0.119919,0.194935,-2.136782,1.768506,-2.202505,1.290939,-0.436555,-1.153545,clean
-0.214798,-0.421375,0.024544,0.368475,0.461057,0.346942,0.269109,-1.231887,-0.012401,-0.464564,0.051668,clean
-1.816772,-0.261459,0.623392,-0.115454,1.431558,0.051104,0.606135,0.290449,-1.527644,0.787176,-0.701232,clean
3.323925,-1.681375,2.275305,-0.067133,0.277309,1.08867,0.152626,0.173917,0.464075,0.339932,0.322079,clean
-1.680434,-1.126486,-0.071707,-0.995359,1.317027,1.193202,0.076117,0.118459,0.652306,0.67317,0.662351,clean
-1.80797,1.29892,0.377123,0.119854,-1.546066,-0.475983,-0.125448,-0.315155,0.074012,-0.038952,0.146307,clean
-3.372299,0.939295,-0.416688,-0.896068,-1.889897,-0.878075,-1.128181,-1.125047,-0.47008,0.905933,1.134333,clean
-0.939293,0.570311,0.923494,0.445521,-1.044275,0.677051,0.484588,-0.750939,-0.238988,-0.134526,-0.55443,clean
3.550739,0.937495,2.504167,0.510924,-1.550977,-1.102362,0.880617,0.287495,-0.851793,-1.722091,-0.200512,clean
0.715067,-1.348435,1.169599,0.195924,2.306819,0.155369,1.185502,0.855484,-2.990026,-0.036746,-0.514126,clean
0.733884,0.873348,1.646994,1.362098,-1.640792,0.708053,0.857072,-0.265916,0.157849,-1.158809,-0.625922,buggy
-2.975335,1.005978,-0.400974,-0.370763,-0.918582,-0.660809,-0.542094,-0.960057,-0.791263,-0.003316,0.460059,clean
-2.235619,0.29827,0.073998,-0.534662,-0.972894,0.738763,-0.310232,-1.414363,0.05916,0.844219,0.243499,clean
4.494327,-0.643843,2.489508,-0.707164,-0.247998,0.977984,0.375318,0.643434,0.486058,0.757615,-0.410293,buggy
-2.283878,-1.400277,-2.859018,-1.109487,1.796091,-2.793909,1.83187,1.156488,1.608615,0.082585,-0.064252,clean
-0.220253,0.52022,-1.753403,0.829376,1.435734,-2.401148,2.03706,-0.97491,0.673529,-0.770093,-0.349449,clean
-2.474213,0.258383,-0.467881,-0.359916,0.190834,0.571087,-0.362268,0.083309,0.146757,0.549735,1.054995,clean
-1.642928,0.724323,-0.286038,0.729771,0.23063,0.470488,-0.149163,-0.393527,-1.012701,-1.040104,-0.344926,clean
3.414113,0.554273,-0.305958,2.529331,1.702094,0.655656,-0.679429,0.699397,0.249035,-0.010659,0.527429,clean
1.544486,1.088921,2.072699,0.583628,-1.666265,-0.723484,0.772425,0.124429,-0.083222,-0.924724,-0.36682,clean
0.707227,-0.255471,-1.626983,0.875394,3.045693,-0.45417,-0.773166,0.553825,0.163541,0.006476,1.706367,clean
-1.85485,-1.646087,-3.424128,-0.650391,1.596228,-3.052212,2.074982,1.175322,0.910035,0.038636,-0.452886,clean
-3.184555,0.614248,-0.207248,-0.851123,-1.238151,-1.113214,-0.716632,0.006799,-0.733258,0.757585,0.050519,clean
-1.611711,-0.023728,-1.052055,-0.048792,0.392131,1.310023,-0.492029,0.390806,0.464434,-0.15246,0.221352,clean
-0.40176,1.958695,1.626947,0.509985,-3.22667,-1.353119,0.854276,1.084282,-1.314057,0.181867,-0.895627,clean
-1.40712,-0.721302,2.189332,-0.15433,0.147528,0.14319,0.35076,0.700685,0.662373,1.860666,-0.192454,clean
-2.017788,0.072981,-0.829312,-0.204538,0.108248,1.113374,-0.342755,0.281129,0.356637,0.062902,0.370318,clean
10.248644,-2.005365,3.20345,-0.299533,-1.209213,-1.561149,-0.871192,0.92129,0.343678,1.959155,-3.406731,buggy
14.849921,-0.843938,-2.168213,1.381016,-1.664577,1.053453,-0.250107,-3.080695,0.422611,-1.288919,1.041468,clean
-1.156051,-0.008459,-1.24926,0.277977,-0.273495,1.577182,-0.309647,0.284515,0.495849,-0.227657,-0.112762,clean
-0.47943,-0.566675,2.472657,0.005172,0.547873,0.279494,0.146102,1.448548,0.66689,2.8336,-1.184276,buggy
-2.171925,-1.022946,-2.006704,-0.721824,0.610429,0.016964,0.141187,1.558661,-0.185206,0.082944,0.173058,clean
-1.553455,-0.477507,-1.859179,-0.042228,2.351963,-2.788902,1.876323,0.116062,0.732317,-0.174055,0.237065,clean
-1.291835,-0.155449,-1.296691,0.188478,1.184783,1.084668,0.02156,0.797797,-0.795775,-0.322079,-0.017184,clean
0.82592,-1.188003,1.924538,0.306625,-0.118211,-0.284166,0.708285,0.71232,-0.144761,0.689127,0.035689,clean
-2.995012,0.804865,-0.412312,-0.431299,-0.891533,-0.399414,-0.712175,-0.80467,0.095514,-0.170023,0.455634,clean
-1.59561,-0.008249,-1.075413,-0.004759,0.195423,1.365426,-0.402642,0.35223,0.476114,-0.157478,0.130793,clean
-2.59277,-0.303578,-1.754217,-1.008474,1.388167,-2.641046,1.448516,0.003394,1.309262,0.218203,0.337526,clean
3.038169,-1.674813,1.787317,-0.044834,0.105822,1.151151,-0.042438,-0.271206,0.342788,-0.391936,0.746372,clean
-3.03449,0.930434,-0.236345,-0.593968,-1.141396,-0.585096,-0.762065,-0.876273,-0.192164,0.139297,0.814766,clean
-2.277107,0.905312,0.557254,0.121339,-0.980242,-0.645429,-0.392604,0.015685,0.241138,0.107003,-0.094805,clean
-3.206009,0.071729,-1.009563,-1.249448,-0.254282,-0.485885,-0.472172,0.532654,-0.104626,-1.239547,-0.652715,clean
5.291892,-0.917424,0.372135,-0.300001,0.083558,-1.007133,1.002292,-0.551092,-1.591982,-0.534104,-0.023121,clean
1.933171,-0.368442,1.689801,0.485329,-0.016988,0.877934,-0.006372,-0.123798,-0.154945,-0.245884,-0.544637,buggy
10.578672,0.69321,-5.957674,4.316695,0.136263,-0.060859,-0.046486,0.149515,-0.292672,0.489833,0.814153,clean
-2.244302,-0.460538,-0.111695,-0.471203,1.488751,0.205777,0.401388,-0.11465,-1.545275,0.332525,-0.127896,clean
-1.594884,-0.119614,0.65339,0.031875,0.973287,0.646692,0.3519,-0.359429,-0.159198,0.535161,0.207202,buggy
2.509589,-0.422168,1.908014,1.453993,-2.56823,1.63484,1.195864,-0.238363,0.875284,-0.755809,-1.125398,clean
3.414119,-0.596188,-3.987965,2.161613,0.566347,-0.533188,0.268149,0.477574,0.31958,0.538016,0.974714,clean
3.153802,-0.927072,0.542148,1.381201,-1.252842,0.831838,0.682339,-0.288702,0.950435,0.36345,-0.631848,clean
-1.982394,-0.328496,0.848803,-0.278408,0.496929,0.529402,0.012799,-0.08384,0.410209,1.066014,0.496219,clean
2.668963,-1.864572,2.077621,0.722299,-0.266017,-0.607237,-0.068144,0.224013,0.729315,0.142151,0.334471,clean
1.439901,-1.649463,-0.134733,-0.223923,-0.884318,0.054236,0.218652,-1.481037,0.598477,-0.563776,0.186957,clean
11.39559,0.812073,-8.482667,4.564295,-2.672211,0.685618,0.3352,-0.353115,-0.56854,0.720936,-1.08404,clean
-1.170127,1.314924,1.016394,0.759738,-3.099482,-0.537968,0.219216,0.052801,0.30679,0.118572,-0.66865,buggy
-1.627593,0.053146,-1.057335,0.024707,0.152166,1.347914,-0.416745,0.311139,0.476623,-0.13089,0.190668,clean
1.018235,0.794103,1.072284,0.515053,1.567132,1.086848,0.189263,-0.122443,0.007205,0.489208,-0.060024,buggy
-1.669245,-0.000256,0.79402,-0.013089,-0.020846,0.243695,0.008366,1.850283,0.14586,1.448031,0.729831,clean
2.94543,-1.110331,1.450742,0.10581,0.407318,1.320237,-0.174746,-0.583017,0.429612,-0.458929,0.607335,clean
0.526581,0.682196,1.656355,0.556358,0.374856,0.571145,0.389927,0.139937,0.614144,-0.063917,0.85394,clean
-2.268794,1.208879,-0.039934,0.079393,-0.45442,-0.455909,-0.270072,-0.837551,-0.521586,-0.801629,0.319735,clean
-2.355178,1.010144,0.128308,-0.00363,-0.34742,-0.329173,-0.450698,-0.588089,0.308009,-0.326335,0.257437,clean
-2.386316,1.101637,-0.104751,0.071499,-0.384828,-0.448482,-0.317723,-0.812528,-0.493548,-0.79068,0.228259,clean
0.155724,0.830604,0.143323,1.231521,0.029415,1.00305,-0.340711,0.302224,-0.148353,-1.033962,0.124371,clean
-2.786038,-0.151151,-0.597324,-1.071816,-0.115438,0.149867,-0.621495,1.026245,0.253545,1.214253,0.788299,clean
-2.282785,-0.6522,-2.020703,-0.273062,-0.43624,0.033481,0.161797,0.905042,-0.674911,-0.899518,-1.360556,clean
-1.303322,-0.578811,0.532837,-0.045185,0.975155,0.484101,0.582881,-0.038977,-1.586635,0.463183,-0.829658,clean
13.631031,-4.138023,3.659388,-0.351588,-1.142183,-1.409399,-0.077725,0.697172,-2.433307,-3.319809,2.676219,clean
-2.312719,0.380528,1.164873,-0.28055,-0.730687,-0.529454,-0.187721,-0.831911,0.327314,0.675109,-0.127845,clean
0.757302,-1.028682,1.700339,0.52619,1.895715,-1.094013,0.895577,0.524351,-1.295281,0.485928,0.30121,clean
0.371845,0.127568,2.257689,-0.200379,0.729882,0.457669,0.228392,1.027608,0.590207,1.53324,-0.064337,buggy
2.68542,-1.894119,2.10787,0.767177,-0.313538,-0.634772,-0.055356,0.267727,0.718362,0.037695,0.44639,clean
-3.009828,0.839825,-0.257214,-0.452615,-0.819491,-0.480211,-0.745272,-0.779749,0.038826,-0.16181,0.611227,clean
-2.203281,-0.36303,-1.344322,-0.446526,0.859698,0.897598,-0.444159,0.929939,0.084835,-0.412943,-0.074903,clean
-2.173007,-0.436153,-0.133242,-0.468058,1.656353,0.020417,0.639949,0.033766,-2.305864,0.135862,-0.484361,clean
-1.734618,-0.164334,-1.512917,-0.273235,2.038672,-2.477209,1.796093,-0.150254,1.415634,-0.104405,0.449387,clean
-2.014862,0.110913,-0.76236,-0.135541,0.352121,1.079682,-0.416405,0.274418,0.391787,0.015995,0.492168,clean
1.218974,-0.614646,1.772342,0.083585,0.289671,0.940725,-0.501605,0.009374,0.640459,1.193525,-1.45876,buggy
0.964897,-1.300415,2.802527,0.012828,0.677067,0.510138,0.270966,1.389071,0.626195,1.122281,0.526101,clean
-2.858603,0.73736,-0.463753,-0.491724,-0.451678,-0.303333,-0.622303,-0.606698,0.279039,-0.438739,0.407373,clean
1.34415,0.076892,-0.880145,1.528265,-0.025697,1.56397,-0.422593,0.808326,0.611975,0.04972,-0.033564,clean
0.088794,-0.049927,-1.402805,0.806411,1.67896,-2.524718,1.830052,-0.25382,2.132989,0.183786,0.883092,clean
0.25405,0.365052,2.345841,1.202861,-1.451957,0.185509,0.032853,0.530154,0.81501,-0.532045,-0.423265,clean
-2.636606,-0.508358,-1.179744,-0.768024,0.354506,0.848802,-0.242703,1.185589,-0.30011,-0.465301,-0.564298,clean
-0.641708,-0.116801,2.128947,0.588422,0.448524,-0.001233,0.479263,1.001517,0.036205,0.859301,-0.200523,clean
-1.433533,0.915632,-0.170388,0.293856,1.521289,0.199069,0.433713,0.147766,-1.83264,-0.545807,0.387783,clean
6.192301,-1.707829,-0.837378,-0.033024,3.020082,-4.373013,0.440148,-1.912223,-0.593638,-0.131951,-1.50724,clean
-1.447954,0.331434,0.344219,0.142735,0.017719,1.056259,-0.148804,-1.265177,0.527736,-0.235677,-0.1878,clean
-2.889063,0.602771,0.354581,-0.72295,-1.769542,-1.065358,-0.648197,0.53253,0.100169,1.410638,-0.355607,clean
-1.557337,0.021156,-1.03846,0.0719,-0.044701,1.391375,-0.331553,0.287685,0.45566,-0.140028,0.087453,clean
-2.768472,0.88678,-0.433945,-0.216847,-0.431038,-0.462499,-0.40861,-0.751819,-0.500058,-0.51282,0.129187,clean
-0.652108,-1.096034,0.352198,-0.150653,1.028579,1.56471,0.121441,-0.685398,0.566868,0.197787,0.375164,clean
1.143731,0.231729,-0.742529,1.625449,0.093388,-2.908881,1.475595,-0.031156,2.064656,-0.12628,0.079285,clean
12.694297,-3.555508,1.834871,-1.885008,1.985678,0.218349,-2.708754,-1.747742,-1.077057,-0.748495,1.047075,buggy
-3.444453,-0.399214,-2.312218,-2.381785,-0.059783,-0.232656,-0.902487,1.621047,1.56777,-1.499029,-0.603149,clean
22.697729,4.197681,3.114594,-4.666605,2.319551,-2.071347,-6.690427,0.574825,0.933906,3.21641,-4.922668,buggy
-0.506935,-0.368485,0.977986,0.311972,0.529036,-2.403146,1.907962,-1.032324,2.172895,0.369941,-0.700327,clean
-2.068551,1.22035,-0.075772,0.141231,-0.942409,-0.128142,-0.275734,-0.926607,0.245331,-0.763443,0.338344,clean
-2.017788,0.072981,-0.829312,-0.204538,0.108248,1.113374,-0.342755,0.281129,0.356637,0.062902,0.370318,clean
-0.252055,-0.843505,1.5412,-0.264962,1.199734,0.957821,0.217262,0.334245,0.462141,1.390706,0.355167,buggy
-1.424289,0.097789,0.891139,0.330685,-0.47349,0.784608,-0.063405,-0.760008,0.550547,0.022402,-0.20554,clean
-1.193893,-0.013131,-1.351938,0.213798,-0.225757,1.602369,-0.314781,0.280768,0.510422,-0.194154,-0.148978,clean
0.525171,0.525685,0.297913,0.095542,0.738326,1.277878,-0.674596,-1.335526,0.522923,-0.477162,-0.088643,clean
-0.66888,-0.774816,-2.572547,-0.244976,1.367009,-0.475706,0.188526,1.297254,0.366678,0.04746,1.165398,clean
-1.891154,0.12154,0.572476,0.213222,-0.002454,-0.177339,0.467773,-0.468249,-2.458229,0.172781,-1.3219,clean
-1.40344,0.04384,0.951351,0.223962,1.790228,-0.393457,1.070635,0.470045,-2.964507,0.703165,-1.319348,clean
-1.073495,0.302117,0.022842,0.266126,-0.629012,1.55061,0.111045,-1.195051,0.516851,-0.11681,-0.497515,clean
-0.024727,-2.114646,-0.16636,-0.559706,2.307771,-0.733493,0.689696,0.151917,-1.279422,0.2594,0.24765,clean
-3.212625,0.970726,-0.469762,-0.641741,-1.310033,-0.868178,-0.753137,-0.994874,-0.985052,0.411548,0.652928,clean
3.926321,-1.115155,1.419064,0.779692,0.754406,1.235257,-0.066549,-0.479417,-0.019256,-0.403455,-0.135445,buggy
1.047624,0.815502,-1.205387,1.391492,0.334282,1.225652,-0.3042,0.094382,-1.019136,-0.841125,-0.405149,clean
2.470011,0.802831,4.440606,1.895269,-2.875095,-0.587895,0.289538,2.406578,1.42437,-1.348416,-0.516713,clean
-2.581658,0.363082,-0.961629,-0.201172,0.122514,0.052265,-0.238998,0.099524,-1.777555,-0.616733,-0.653211,clean
-0.132439,-0.058657,-2.785163,1.10192,-0.03405,-2.400757,1.642392,-1.01164,1.597816,-0.702782,-0.926275,clean
1.123072,0.688956,1.323307,0.346599,0.678514,0.985015,-0.202445,-0.518338,0.574693,-0.171523,0.317627,buggy
-0.657311,-0.365179,1.253449,0.140378,0.323265,0.94121,0.080209,-0.124111,0.541529,0.496772,0.075726,clean
-2.963832,0.795801,-0.415675,-0.315689,-0.683009,-0.60316,-0.546081,-0.713503,-0.593932,-0.346729,0.20664,clean
2.212332,-0.428783,0.796364,-0.483464,1.021474,1.393696,-0.3475,-0.800539,0.411017,0.281143,0.033629,clean
-2.045791,-0.249196,0.351375,-0.45042,0.809089,0.79675,0.005343,-0.481919,0.446435,0.649919,0.698299,clean
-2.001983,-1.471162,-2.8968,-0.803048,1.635085,-2.861425,1.955592,1.02687,1.383671,0.297283,0.06641,clean
-1.198521,0.111359,0.922237,0.218684,0.942671,0.606346,0.380444,-0.401208,-0.187218,0.364893,0.364776,buggy
7.21184,2.543766,1.598852,0.51811,4.12256,-0.707159,-4.199143,0.019964,-0.152408,0.967802,-2.06009,clean
3.819837,-1.24804,2.065473,-0.500456,2.059562,0.871077,-0.105392,0.072916,-0.272101,1.086619,0.029929,buggy
-1.697864,1.243047,1.551857,0.195901,-2.545707,-1.190469,-0.061052,0.759864,0.02923,0.613487,0.109951,clean
4.675323,-0.839708,1.922175,0.485634,0.653792,1.144996,-0.589266,-0.44816,0.657006,-0.314031,0.174864,buggy
-2.806192,0.92683,-0.463548,-0.257482,-0.803982,-0.500902,-0.403278,-0.800446,-0.581009,-0.367088,0.12558,clean
-1.427415,1.160456,1.70957,0.262273,-1.949267,-1.504093,0.157791,1.373479,-0.582067,0.260072,-0.12962,clean
-0.520602,-0.039871,0.878684,0.478122,0.323447,0.727473,0.16356,-0.681259,-0.902217,-0.442151,-0.672517,buggy
-1.630345,0.029011,-1.107826,-0.022547,-0.091411,1.382249,-0.339443,0.300937,0.437483,-0.07969,0.07676,clean
4.553286,-2.629717,0.920724,-0.008829,0.21651,-1.596709,0.984778,-0.514073,-1.150256,-0.515137,1.829383,clean
0.369837,0.307805,1.356427,0.505907,-0.685843,1.057924,0.151317,-0.404288,0.602218,-0.075005,-0.59659,clean
0.011124,0.044473,-1.345937,1.020785,1.349532,1.185505,0.391213,0.692849,-1.496249,-0.468705,-0.301521,clean
-1.475112,-0.738361,-0.021963,-0.333379,2.086328,-1.90545,2.09204,-1.675396,2.278435,0.576935,0.193709,clean
-2.757188,-0.798123,-1.414997,-1.242264,1.246435,0.818724,-0.1077,1.797644,-0.03835,-0.116276,-0.041141,clean
-3.670291,0.868233,-0.811212,-1.459803,-2.322996,-1.101454,-1.421407,-1.139375,-0.662837,1.537706,1.411169,clean
-1.611711,-0.023728,-1.052055,-0.048792,0.392131,1.310023,-0.492029,0.390806,0.464434,-0.15246,0.221352,clean
-3.413625,-0.404975,-2.301595,-2.344343,-0.034215,-0.219709,-0.892985,1.601546,1.578581,-1.505526,-0.586725,clean
-1.990884,0.974051,1.191672,0.397003,-0.980349,-1.183303,-0.309975,0.483841,-0.447599,-0.305501,0.037474,clean
-1.888488,0.428348,2.583486,0.62069,-2.557666,-2.648536,-0.214631,2.55549,-1.440437,0.527824,-0.279503,clean
-1.549153,-0.235825,0.504289,-0.413438,-1.308542,0.930915,-0.15016,-0.852551,0.131084,1.010812,-0.250967,clean
4.503021,-1.0718,1.217148,-0.417858,1.526244,0.559654,0.052643,-0.910978,0.356867,0.213576,1.527427,buggy
-1.793342,-0.239506,0.882091,-0.233849,0.770678,0.615052,0.062027,-0.022331,0.547721,1.087116,0.185598,buggy
-2.329053,0.944472,0.82226,0.048118,-1.246561,-1.041247,-0.211641,0.456273,-0.423438,0.929735,-1.061231,clean
-3.184555,0.614248,-0.207248,-0.851123,-1.238151,-1.113214,-0.716632,0.006799,-0.733258,0.757585,0.050519,clean
-1.99541,0.175568,-0.646062,-0.192781,1.332974,0.594778,-0.129695,0.443159,-0.14408,-0.201747,0.562535,clean
2.578027,0.12804,2.166328,1.267122,-0.373576,0.835951,0.33006,0.262439,0.249304,-0.631135,-0.683654,clean
6.398839,0.332925,1.336078,0.440401,-0.520605,1.046786,0.170921,-0.836946,0.866897,-0.476292,-0.523534,buggy
-2.443975,-0.453161,-0.829428,-0.633842,-0.047181,0.701025,-0.196874,1.263528,0.393073,-0.542364,-0.080331,clean
4.003153,-2.003676,1.666753,-0.452557,0.401141,1.320567,0.147798,-0.420485,0.180219,-0.031682,0.921776,clean
0.871987,-1.223147,0.866481,-0.071142,2.109082,-2.769771,1.526789,-0.949576,2.105268,0.330536,0.480694,clean
-2.819905,1.231533,-0.429608,-0.284445,-2.552052,-0.514227,-0.678323,-1.558235,-0.447448,0.744866,0.729678,clean
1.59047,-2.156595,0.335123,-0.182593,0.570655,0.179352,0.42874,-0.828679,-0.098006,0.105342,0.166798,clean
-2.017788,0.072981,-0.829312,-0.204538,0.108248,1.113374,-0.342755,0.281129,0.356637,0.062902,0.370318,clean
-3.32927,0.738825,0.07575,-1.061154,-1.943064,-1.526078,-0.934813,0.057524,-1.047883,1.788736,0.17249,clean
-2.277026,0.675954,1.976397,0.235979,-2.069176,-1.947179,-0.450822,1.519596,-0.656136,0.876034,-0.238762,clean
-1.233047,-0.054784,-1.307786,0.131308,0.183172,1.507782,-0.4724,0.37902,0.506243,-0.219015,0.002008,clean
5.353655,2.990795,2.419759,0.259271,0.45446,0.523396,-0.17719,0.292954,0.912024,-1.129063,0.829163,clean
0.841376,0.516166,-1.949322,1.208176,-1.046055,0.903904,0.519242,-0.20931,0.572199,-0.411409,0.139639,clean
-1.557337,0.021156,-1.03846,0.0719,-0.044701,1.391375,-0.331553,0.287685,0.45566,-0.140028,0.087453,clean
1.305278,0.659697,6.032163,2.435558,-6.169662,-4.614727,-0.700288,5.998102,-1.167912,-2.55616,2.131373,clean
-2.066722,-0.251098,0.30719,-0.47486,0.830962,0.809045,0.003802,-0.491102,0.447849,0.670051,0.680896,clean
-2.400256,1.144035,0.542958,-0.009709,-2.127507,-0.759969,-0.505517,-0.443275,-0.042716,0.740395,-0.028327,clean
2.333183,-1.330386,2.817437,0.190247,1.085121,0.549038,0.213917,1.177751,0.48469,0.62018,1.17398,clean
0.107281,-0.778399,1.106327,0.30749,1.033642,1.258187,-0.089921,-0.473857,0.563065,0.424127,0.177665,buggy
-3.102226,-1.266286,-3.525387,-3.340082,0.812523,0.430821,-1.142842,3.33064,2.263269,-0.445561,0.571016,clean
-2.637448,0.982701,0.470991,-0.102861,-2.104581,-0.864873,-0.595926,-0.394072,-0.129985,0.664465,0.329027,clean
0.164988,-1.884753,-0.917315,-0.20002,0.538204,-1.872715,2.092454,-2.42865,2.683108,0.174258,-1.271639,clean
-0.203343,1.338973,2.37313,0.973705,-1.48229,-1.409461,-0.43698,1.39977,0.579942,-1.152944,0.632682,clean
-1.891538,-0.366519,-0.005091,-0.288079,0.165372,1.190296,-0.118999,-0.564979,0.454236,0.627732,0.231157,clean
-2.14475,0.110265,0.250212,-0.215739,-0.269001,0.580063,-0.154201,-1.105992,-0.406954,0.212765,-0.137553,clean
-0.26101,-0.272737,0.138779,0.67984,2.611518,0.415557,0.177597,2.12676,-1.302848,0.89665,-0.361584,clean
-3.087293,0.77202,-0.40153,-0.566812,-1.182657,-0.541488,-0.831516,-0.832006,-0.033725,0.089103,0.642862,clean
8.014261,-2.525057,1.303132,-0.566195,0.049391,-1.22845,-0.788613,-0.688476,-0.20016,1.326793,-1.223315,buggy
-3.001201,0.974255,-0.445098,-0.426543,-0.91604,-0.659042,-0.543679,-0.91768,-0.774946,0.001211,0.432276,clean
-1.172147,0.208263,0.693038,0.42752,-0.210792,0.959138,-0.066836,-0.941913,0.645346,-0.155368,-0.414415,clean
-2.017788,0.072981,-0.829312,-0.204538,0.108248,1.113374,-0.342755,0.281129,0.356637,0.062902,0.370318,clean
-0.452628,0.166426,1.581424,0.640799,-0.411704,0.685046,0.68291,0.147679,0.647148,0.405512,0.295293,clean
-1.73087,-0.467841,-1.960808,-0.143118,1.846723,-2.605699,1.671973,-0.029561,0.911059,-0.707929,-0.508073,clean
5.328374,-1.411173,2.873635,0.938361,0.599787,-0.76527,-0.123554,0.805886,-0.134621,-0.962156,1.666017,clean
-0.050533,-0.673803,2.829504,0.564085,0.90445,-0.607408,0.751113,2.169238,-1.480784,1.205595,-0.781596,clean
-1.934231,-0.348073,1.114271,-0.2653,0.354817,0.369406,0.039038,0.256722,0.426131,1.490744,0.181648,clean
-1.563573,-0.04502,0.525238,-0.114495,1.158599,0.940818,0.145569,-0.627755,0.539675,0.377774,0.725082,clean
-1.757766,1.121288,0.386292,0.40216,-0.927495,-0.294033,-0.193851,-0.42645,0.380177,-0.483908,-0.005726,clean
-1.395256,0.443501,-1.21187,0.082186,-0.029383,1.21402,-0.342738,0.119394,-0.217324,-0.574824,-0.448636,clean
-2.766934,0.88391,0.584765,-0.323957,-1.722304,-0.978506,-0.611251,-0.010916,-0.058596,1.084368,0.058826,buggy
0.140398,1.083857,-0.503779,1.516138,0.817767,0.991741,0.099581,-0.45439,-1.588965,-1.405688,-0.516067,clean
-3.251896,1.086068,0.149361,-0.845295,-2.02408,-1.129529,-1.030012,-0.747729,-0.52985,1.498808,0.93565,buggy
-2.558194,-0.977998,-1.570802,-1.066507,1.588345,0.789201,0.128388,2.040003,-0.773849,-0.084248,-0.197565,clean
-2.636509,0.967656,0.072073,-0.049119,-0.4107,-0.92512,-0.226662,-0.368058,-1.276653,-0.432879,-0.04853,clean
1.894968,-0.689374,1.714329,0.550962,-0.025447,1.365702,0.665265,0.010317,0.614425,-0.16429,0.521554,clean
-2.095585,-0.346447,1.252839,-0.356004,-0.062169,-0.427184,0.232476,0.531832,-1.30354,1.891765,0.06878,clean
-3.166503,-1.185164,-3.521501,-3.444034,0.553283,0.33172,-1.200475,3.201361,2.105067,-0.139312,0.784427,clean
