@relation 'PC3-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Standardize_principal components-weka.filters.unsupervised.attribute.Remove-V-R1-10'

@attribute 0.226NUM_OPERATORS... numeric
@attribute -0.384NORMALIZED_CYLOMATIC_COMPLEXITY... numeric
@attribute 0.395ESSENTIAL_DENSITY... numeric
@attribute -0.422MAINTENANCE_SEVERITY... numeric
@attribute -0.496DESIGN_DENSITY... numeric
@attribute 0.436HALSTEAD_LEVEL... numeric
@attribute 0.426NORMALIZED_CYLOMATIC_COMPLEXITY... numeric
@attribute -0.794PARAMETER_COUNT... numeric
@attribute 0.558LOC_CODE_AND_COMMENT... numeric
@attribute class {buggy,clean}

@data
-0.848996,-0.126031,-1.111237,0.390319,-1.334226,-0.975581,-0.117091,-0.847448,-0.133061,clean
12.899476,-1.645006,-1.499494,2.223999,0.8239,-0.708684,0.774731,0.42507,-3.370017,clean
-0.388658,1.129436,-0.998041,0.405066,-1.770475,-0.310415,-0.194657,1.424277,-0.152332,clean
-2.135043,-0.280731,-1.824172,-0.391795,-0.231058,0.635248,-0.161426,0.513365,-0.600019,clean
-1.698517,-0.127589,-1.371938,0.313218,-1.200194,0.381604,-0.188126,0.154652,0.031097,clean
-0.741252,-0.199199,-1.145614,0.773716,-1.553004,0.126634,0.204525,1.234538,-0.065696,clean
-2.046819,-0.454084,-1.226186,-0.091256,-1.240826,0.122069,-0.445298,-0.436466,0.286578,clean
0.473829,1.123016,-0.414496,1.191698,0.757138,-1.848691,-0.17453,-0.838754,0.361038,clean
-1.753537,-1.510983,-0.919063,0.66282,0.525505,-1.163169,0.72147,0.599964,-0.298532,clean
-0.620327,-1.131051,2.206091,-1.390537,0.370422,0.0718,-1.212024,1.581828,0.532094,clean
-1.603063,-1.58623,1.419644,-2.544919,1.184329,-0.010125,-1.433323,0.244277,-0.466577,clean
-2.272471,-0.784264,-1.682142,-0.174378,0.14248,0.479732,0.165932,0.590918,-0.512049,clean
-0.379777,0.038532,-1.112632,0.778277,-0.987361,-0.387444,0.192999,-0.358938,-0.424127,buggy
-0.225012,1.504209,-0.475682,0.593198,-0.047161,-1.31048,0.044529,0.754451,-0.383901,clean
0.149222,1.527471,1.809471,-0.294461,0.63933,0.921732,-1.132848,0.349249,0.628227,clean
1.198884,0.487293,0.551553,0.987025,1.055708,-1.714797,-0.181102,-0.227515,-0.676438,buggy
-1.367577,0.062454,-0.755836,0.43325,0.561801,-0.052572,-0.027088,1.293061,-0.811274,clean
2.404954,0.974929,3.505727,0.047633,-3.344641,3.575835,0.311606,0.547376,0.566611,clean
15.744032,3.211649,-1.536098,-2.318409,-1.883864,-2.58503,2.513981,-1.997504,-2.451508,clean
-1.332019,1.18202,0.02387,0.016186,1.623566,0.352286,-0.61804,0.330794,-1.660286,clean
0.093913,3.270804,2.084104,-0.46207,0.924676,1.619297,-1.200711,-0.856469,1.142611,clean
-1.203672,1.947785,-1.163687,0.448341,-0.94796,2.270164,-0.0371,0.078039,-0.15102,buggy
3.032612,1.802027,1.718684,-0.743991,-1.134494,-0.575965,-0.073242,-2.021971,-0.221761,clean
0.595545,-2.870442,3.061139,-1.027988,0.825264,-1.723612,-0.544579,-0.331424,0.588857,clean
5.489943,-2.143388,3.733282,-0.332057,-2.587202,0.496804,0.213952,-0.724625,-0.469924,clean
-0.678693,-0.445258,1.939644,-2.479067,-0.286464,0.004541,-2.02042,0.722527,0.234185,buggy
-1.780201,-2.042736,0.772856,-1.528749,-0.01479,0.620158,-0.524095,0.216912,0.976204,clean
-2.148302,-1.952195,-1.09203,0.143635,0.304796,-0.175303,1.091255,0.31947,0.054463,clean
0.632152,1.544266,-0.635969,0.623217,-0.270753,-1.184768,-0.164479,-0.268189,-0.591757,clean
1.210444,-1.34702,-0.819764,1.587963,-1.617602,0.157324,1.307341,0.307656,-0.299837,clean
-1.5393,1.631795,-0.475638,0.730348,1.28733,0.170781,-0.608292,-0.293203,0.746622,clean
-1.50358,0.643348,-1.52918,0.097275,-1.023425,1.074978,-0.049693,0.588068,-0.716961,clean
0.914838,-0.911869,1.131406,0.506031,-2.371656,-0.049091,-0.072634,0.008447,0.499997,clean
-0.465976,0.690271,0.452213,-0.118447,-1.366517,1.141695,-0.608908,0.068781,0.845263,clean
-1.543914,-1.417477,-1.291073,1.366314,2.741771,1.333006,2.941903,-0.676296,0.757432,clean
-1.606128,-1.399632,1.420415,-2.536842,0.263584,0.484687,-1.645471,0.232305,-0.134814,clean
-2.066606,0.894249,-1.889166,-0.238615,-0.87436,2.416563,-0.292418,-0.062398,-0.033672,clean
-2.071403,-0.323815,-1.832676,-0.490108,-1.158404,0.833975,-0.209669,-0.04671,0.121447,clean
1.481276,0.578311,2.702407,-1.508015,0.309786,0.230587,-1.157429,-1.027538,-0.172712,clean
-0.381172,1.510571,-0.300456,1.059039,-0.303013,-0.7249,-0.511822,0.754675,0.505507,clean
-2.446161,-1.151211,-2.016634,-0.355507,-1.130435,1.77307,0.538879,-0.405452,0.141694,clean
3.938746,3.160249,-0.209209,-0.504727,0.127388,-3.783961,0.421361,1.959971,-0.676765,clean
6.213724,-4.925543,0.305166,3.466145,1.822089,-1.375229,2.221415,0.264693,-1.304583,clean
-1.792337,-0.757735,-1.756274,-0.111288,-0.021544,-0.060626,0.567651,0.045336,-0.653504,clean
2.531882,2.233162,1.197667,1.480648,-1.835766,-1.034377,0.167312,1.20347,-0.651037,clean
6.541325,-1.730597,-1.738286,1.556844,1.774872,-0.864769,2.147702,0.724453,0.455938,buggy
38.066685,-0.092395,-0.973163,-3.761586,-3.206406,-0.246892,2.156786,-3.380325,-4.75638,clean
-2.052139,0.684359,-1.202016,0.125715,1.256716,0.869775,-0.073103,-1.526657,-0.063724,clean
-1.282222,-1.005611,0.284025,-0.942976,0.040961,-0.523294,-0.766412,-0.362659,0.546408,clean
-1.804419,0.196094,-1.140203,-0.616257,-1.287337,-1.03099,-1.02212,-3.211326,0.866177,clean
-0.897089,0.026692,-1.126059,0.147221,-1.878012,-0.457138,0.122324,-2.493793,0.271983,clean
3.58612,2.073298,2.137179,1.422602,-2.432034,-0.564368,0.235408,1.202505,-1.012366,buggy
-1.243157,-1.571114,0.597517,-0.743002,0.554771,-1.427695,-0.654319,-0.02762,0.358846,clean
-1.750695,-0.754474,0.436908,-1.699114,1.086326,1.191577,-0.873804,0.263098,0.332415,clean
-1.457972,-1.686804,0.954712,-0.750153,1.621288,-0.162678,-0.080355,0.61587,0.200413,clean
-0.849461,1.6774,-0.692482,1.19704,0.344259,0.812706,-0.068437,0.120334,-0.398335,clean
0.184756,2.349643,-0.067933,1.590993,2.249189,-0.98135,-0.095078,0.645364,-0.306502,buggy
0.233341,0.455014,1.821522,-0.329951,1.668858,-0.053635,-0.765148,0.538488,-0.514471,clean
-0.85662,1.169814,-0.727929,0.86643,-1.298724,0.29353,-0.557803,1.029011,-0.216753,buggy
-0.544379,0.96581,-1.05754,0.320145,-0.248893,-0.766198,-0.22382,0.478623,-0.409772,clean
11.954869,5.520136,3.02522,5.915105,2.595903,1.485578,1.795072,0.968305,4.54947,clean
-2.119921,-1.613141,-1.120984,-0.128707,0.211058,-0.717261,0.621209,-1.065243,0.104631,clean
